id,text,label,present,uid
ma145,"I hardly ever drink. I really don't see the point. You literally are feeling the effects of a poisoning of your system and a hangover is usually just dehydration sickness. It's a pointless drug that people are allowed to ingest because it makes them stupid, but many do seem to enjoy it.   Recently a bill was introduced into the California Legislature that called for the legalization of Marijuana in the state. In the bill it stated that the industry created from this would bring in more that a billion dollars in tax revenue. That's just the tax revenue it would generate and just in California.  As to your point about private growers:  Do you grow your own food?.... I rest my case. It's a matter of convenience. Some will do it ,yes, but most won't.  And people can and do grow their own tobacco. I have a few friends who carry around a bag of tobacco and rolling papers for cigarettes precisely for the reason you stated. Personally, I find cigarettes to be even worse that alcohol. The only positive your system ever feels from a cigarette is the quench of a physical addiction due to the nature of the substance.",c-mind,0,ma145arg7
ma145,"I hardly ever drink. I really don't see the point. You literally are feeling the effects of a poisoning of your system and a hangover is usually just dehydration sickness. It's a pointless drug that people are allowed to ingest because it makes them stupid, but many do seem to enjoy it.   Recently a bill was introduced into the California Legislature that called for the legalization of Marijuana in the state. In the bill it stated that the industry created from this would bring in more that a billion dollars in tax revenue. That's just the tax revenue it would generate and just in California.  As to your point about private growers:  Do you grow your own food?.... I rest my case. It's a matter of convenience. Some will do it ,yes, but most won't.  And people can and do grow their own tobacco. I have a few friends who carry around a bag of tobacco and rolling papers for cigarettes precisely for the reason you stated. Personally, I find cigarettes to be even worse that alcohol. The only positive your system ever feels from a cigarette is the quench of a physical addiction due to the nature of the substance.",c-illegal,0,ma145arg8
ma145,"I hardly ever drink. I really don't see the point. You literally are feeling the effects of a poisoning of your system and a hangover is usually just dehydration sickness. It's a pointless drug that people are allowed to ingest because it makes them stupid, but many do seem to enjoy it.   Recently a bill was introduced into the California Legislature that called for the legalization of Marijuana in the state. In the bill it stated that the industry created from this would bring in more that a billion dollars in tax revenue. That's just the tax revenue it would generate and just in California.  As to your point about private growers:  Do you grow your own food?.... I rest my case. It's a matter of convenience. Some will do it ,yes, but most won't.  And people can and do grow their own tobacco. I have a few friends who carry around a bag of tobacco and rolling papers for cigarettes precisely for the reason you stated. Personally, I find cigarettes to be even worse that alcohol. The only positive your system ever feels from a cigarette is the quench of a physical addiction due to the nature of the substance.",c-crime,0,ma145arg9
ma145,"I hardly ever drink. I really don't see the point. You literally are feeling the effects of a poisoning of your system and a hangover is usually just dehydration sickness. It's a pointless drug that people are allowed to ingest because it makes them stupid, but many do seem to enjoy it.   Recently a bill was introduced into the California Legislature that called for the legalization of Marijuana in the state. In the bill it stated that the industry created from this would bring in more that a billion dollars in tax revenue. That's just the tax revenue it would generate and just in California.  As to your point about private growers:  Do you grow your own food?.... I rest my case. It's a matter of convenience. Some will do it ,yes, but most won't.  And people can and do grow their own tobacco. I have a few friends who carry around a bag of tobacco and rolling papers for cigarettes precisely for the reason you stated. Personally, I find cigarettes to be even worse that alcohol. The only positive your system ever feels from a cigarette is the quench of a physical addiction due to the nature of the substance.",c-addiction,0,ma145arg10
ma145,"I hardly ever drink. I really don't see the point. You literally are feeling the effects of a poisoning of your system and a hangover is usually just dehydration sickness. It's a pointless drug that people are allowed to ingest because it makes them stupid, but many do seem to enjoy it.   Recently a bill was introduced into the California Legislature that called for the legalization of Marijuana in the state. In the bill it stated that the industry created from this would bring in more that a billion dollars in tax revenue. That's just the tax revenue it would generate and just in California.  As to your point about private growers:  Do you grow your own food?.... I rest my case. It's a matter of convenience. Some will do it ,yes, but most won't.  And people can and do grow their own tobacco. I have a few friends who carry around a bag of tobacco and rolling papers for cigarettes precisely for the reason you stated. Personally, I find cigarettes to be even worse that alcohol. The only positive your system ever feels from a cigarette is the quench of a physical addiction due to the nature of the substance.",c-Other,0,ma145arg11
ma146,"Who are you to tell me what I ingest?   If I want to snort cocaine, why can't I? It isn't hurting you.",p-not_addictive,0,ma146arg0
ma146,"Who are you to tell me what I ingest?   If I want to snort cocaine, why can't I? It isn't hurting you.",p-medicine,0,ma146arg1
ma146,"Who are you to tell me what I ingest?   If I want to snort cocaine, why can't I? It isn't hurting you.",p-legal,0,ma146arg2
ma146,"Who are you to tell me what I ingest?   If I want to snort cocaine, why can't I? It isn't hurting you.",p-right,1,ma146arg3
ma146,"Who are you to tell me what I ingest?   If I want to snort cocaine, why can't I? It isn't hurting you.",p-no_damage,0,ma146arg4
ma146,"Who are you to tell me what I ingest?   If I want to snort cocaine, why can't I? It isn't hurting you.",p-Other,0,ma146arg5
ma146,"Who are you to tell me what I ingest?   If I want to snort cocaine, why can't I? It isn't hurting you.",c-health,0,ma146arg6
ma146,"Who are you to tell me what I ingest?   If I want to snort cocaine, why can't I? It isn't hurting you.",c-mind,0,ma146arg7
ma146,"Who are you to tell me what I ingest?   If I want to snort cocaine, why can't I? It isn't hurting you.",c-illegal,0,ma146arg8
ma146,"Who are you to tell me what I ingest?   If I want to snort cocaine, why can't I? It isn't hurting you.",c-crime,0,ma146arg9
ma146,"Who are you to tell me what I ingest?   If I want to snort cocaine, why can't I? It isn't hurting you.",c-addiction,0,ma146arg10
ma146,"Who are you to tell me what I ingest?   If I want to snort cocaine, why can't I? It isn't hurting you.",c-Other,0,ma146arg11
ma147,People can do what they like if the negative effects are cast upon themselves and not others,p-not_addictive,0,ma147arg0
ma147,People can do what they like if the negative effects are cast upon themselves and not others,p-medicine,0,ma147arg1
ma147,People can do what they like if the negative effects are cast upon themselves and not others,p-legal,0,ma147arg2
ma147,People can do what they like if the negative effects are cast upon themselves and not others,p-right,1,ma147arg3
ma147,People can do what they like if the negative effects are cast upon themselves and not others,p-no_damage,0,ma147arg4
ma147,People can do what they like if the negative effects are cast upon themselves and not others,p-Other,0,ma147arg5
ma147,People can do what they like if the negative effects are cast upon themselves and not others,c-health,0,ma147arg6
ma147,People can do what they like if the negative effects are cast upon themselves and not others,c-mind,0,ma147arg7
ma147,People can do what they like if the negative effects are cast upon themselves and not others,c-illegal,0,ma147arg8
ma147,People can do what they like if the negative effects are cast upon themselves and not others,c-crime,0,ma147arg9
ma147,People can do what they like if the negative effects are cast upon themselves and not others,c-addiction,0,ma147arg10
ma147,People can do what they like if the negative effects are cast upon themselves and not others,c-Other,0,ma147arg11
ma148,"I a little bit disagree with you, because as I think everything in this world can compare with something, I mean that any thing in comparison with others can be better or worse, and it always will be, so I want to say in comparison with tabacoo marijuana is more harmful, but accordinh to the same The National Institute on Drug Abuse (NIDA) alcohol drinks has bigger danger for health than marijuana.",p-not_addictive,1,ma148arg0
ma148,"I a little bit disagree with you, because as I think everything in this world can compare with something, I mean that any thing in comparison with others can be better or worse, and it always will be, so I want to say in comparison with tabacoo marijuana is more harmful, but accordinh to the same The National Institute on Drug Abuse (NIDA) alcohol drinks has bigger danger for health than marijuana.",p-medicine,0,ma148arg1
ma148,"I a little bit disagree with you, because as I think everything in this world can compare with something, I mean that any thing in comparison with others can be better or worse, and it always will be, so I want to say in comparison with tabacoo marijuana is more harmful, but accordinh to the same The National Institute on Drug Abuse (NIDA) alcohol drinks has bigger danger for health than marijuana.",p-legal,0,ma148arg2
ma148,"I a little bit disagree with you, because as I think everything in this world can compare with something, I mean that any thing in comparison with others can be better or worse, and it always will be, so I want to say in comparison with tabacoo marijuana is more harmful, but accordinh to the same The National Institute on Drug Abuse (NIDA) alcohol drinks has bigger danger for health than marijuana.",p-right,0,ma148arg3
ma148,"I a little bit disagree with you, because as I think everything in this world can compare with something, I mean that any thing in comparison with others can be better or worse, and it always will be, so I want to say in comparison with tabacoo marijuana is more harmful, but accordinh to the same The National Institute on Drug Abuse (NIDA) alcohol drinks has bigger danger for health than marijuana.",p-no_damage,0,ma148arg4
ma148,"I a little bit disagree with you, because as I think everything in this world can compare with something, I mean that any thing in comparison with others can be better or worse, and it always will be, so I want to say in comparison with tabacoo marijuana is more harmful, but accordinh to the same The National Institute on Drug Abuse (NIDA) alcohol drinks has bigger danger for health than marijuana.",p-Other,0,ma148arg5
ma148,"I a little bit disagree with you, because as I think everything in this world can compare with something, I mean that any thing in comparison with others can be better or worse, and it always will be, so I want to say in comparison with tabacoo marijuana is more harmful, but accordinh to the same The National Institute on Drug Abuse (NIDA) alcohol drinks has bigger danger for health than marijuana.",c-health,0,ma148arg6
ma148,"I a little bit disagree with you, because as I think everything in this world can compare with something, I mean that any thing in comparison with others can be better or worse, and it always will be, so I want to say in comparison with tabacoo marijuana is more harmful, but accordinh to the same The National Institute on Drug Abuse (NIDA) alcohol drinks has bigger danger for health than marijuana.",c-mind,0,ma148arg7
ma148,"I a little bit disagree with you, because as I think everything in this world can compare with something, I mean that any thing in comparison with others can be better or worse, and it always will be, so I want to say in comparison with tabacoo marijuana is more harmful, but accordinh to the same The National Institute on Drug Abuse (NIDA) alcohol drinks has bigger danger for health than marijuana.",c-illegal,0,ma148arg8
ma148,"I a little bit disagree with you, because as I think everything in this world can compare with something, I mean that any thing in comparison with others can be better or worse, and it always will be, so I want to say in comparison with tabacoo marijuana is more harmful, but accordinh to the same The National Institute on Drug Abuse (NIDA) alcohol drinks has bigger danger for health than marijuana.",c-crime,0,ma148arg9
ma148,"I a little bit disagree with you, because as I think everything in this world can compare with something, I mean that any thing in comparison with others can be better or worse, and it always will be, so I want to say in comparison with tabacoo marijuana is more harmful, but accordinh to the same The National Institute on Drug Abuse (NIDA) alcohol drinks has bigger danger for health than marijuana.",c-addiction,0,ma148arg10
ma148,"I a little bit disagree with you, because as I think everything in this world can compare with something, I mean that any thing in comparison with others can be better or worse, and it always will be, so I want to say in comparison with tabacoo marijuana is more harmful, but accordinh to the same The National Institute on Drug Abuse (NIDA) alcohol drinks has bigger danger for health than marijuana.",c-Other,0,ma148arg11
ma149,Marijuna can be used to help people for medical purposes.,p-not_addictive,0,ma149arg0
ma149,Marijuna can be used to help people for medical purposes.,p-medicine,1,ma149arg1
ma149,Marijuna can be used to help people for medical purposes.,p-legal,0,ma149arg2
ma149,Marijuna can be used to help people for medical purposes.,p-right,0,ma149arg3
ma149,Marijuna can be used to help people for medical purposes.,p-no_damage,0,ma149arg4
ma149,Marijuna can be used to help people for medical purposes.,p-Other,0,ma149arg5
ma149,Marijuna can be used to help people for medical purposes.,c-health,0,ma149arg6
ma149,Marijuna can be used to help people for medical purposes.,c-illegal,0,ma149arg8
ma149,Marijuna can be used to help people for medical purposes.,c-crime,0,ma149arg9
ma149,Marijuna can be used to help people for medical purposes.,c-addiction,0,ma149arg10
ma149,Marijuna can be used to help people for medical purposes.,c-Other,0,ma149arg11
ma15,There's a difference between all drugs and marijuana. Caffeine causes more deaths annually than marijuana.,p-not_addictive,1,ma15arg0
ma15,There's a difference between all drugs and marijuana. Caffeine causes more deaths annually than marijuana.,p-medicine,0,ma15arg1
ma15,There's a difference between all drugs and marijuana. Caffeine causes more deaths annually than marijuana.,p-legal,0,ma15arg2
ma15,There's a difference between all drugs and marijuana. Caffeine causes more deaths annually than marijuana.,p-right,0,ma15arg3
ma15,There's a difference between all drugs and marijuana. Caffeine causes more deaths annually than marijuana.,p-no_damage,0,ma15arg4
ma15,There's a difference between all drugs and marijuana. Caffeine causes more deaths annually than marijuana.,p-Other,0,ma15arg5
ma15,There's a difference between all drugs and marijuana. Caffeine causes more deaths annually than marijuana.,c-health,0,ma15arg6
ma15,There's a difference between all drugs and marijuana. Caffeine causes more deaths annually than marijuana.,c-mind,0,ma15arg7
ma15,There's a difference between all drugs and marijuana. Caffeine causes more deaths annually than marijuana.,c-illegal,0,ma15arg8
ma15,There's a difference between all drugs and marijuana. Caffeine causes more deaths annually than marijuana.,c-crime,0,ma15arg9
ma15,There's a difference between all drugs and marijuana. Caffeine causes more deaths annually than marijuana.,c-addiction,0,ma15arg10
ma15,There's a difference between all drugs and marijuana. Caffeine causes more deaths annually than marijuana.,c-Other,0,ma15arg11
ma150,"Weed is only laced when a joint is rolled and the user wishes to combine the drugs.    It is not combined with other drugs while still on the bud (as it is sold) because this would cost the dealer extra. Weed may be sprayed with silicone or other substances to cause it to weigh more. However, this practice would surely be eliminated if it were legalised and properly regulated.",p-not_addictive,1,ma150arg0
ma150,"Weed is only laced when a joint is rolled and the user wishes to combine the drugs.    It is not combined with other drugs while still on the bud (as it is sold) because this would cost the dealer extra. Weed may be sprayed with silicone or other substances to cause it to weigh more. However, this practice would surely be eliminated if it were legalised and properly regulated.",p-medicine,0,ma150arg1
ma150,"Weed is only laced when a joint is rolled and the user wishes to combine the drugs.    It is not combined with other drugs while still on the bud (as it is sold) because this would cost the dealer extra. Weed may be sprayed with silicone or other substances to cause it to weigh more. However, this practice would surely be eliminated if it were legalised and properly regulated.",p-legal,0,ma150arg2
ma150,"Weed is only laced when a joint is rolled and the user wishes to combine the drugs.    It is not combined with other drugs while still on the bud (as it is sold) because this would cost the dealer extra. Weed may be sprayed with silicone or other substances to cause it to weigh more. However, this practice would surely be eliminated if it were legalised and properly regulated.",p-right,0,ma150arg3
ma150,"Weed is only laced when a joint is rolled and the user wishes to combine the drugs.    It is not combined with other drugs while still on the bud (as it is sold) because this would cost the dealer extra. Weed may be sprayed with silicone or other substances to cause it to weigh more. However, this practice would surely be eliminated if it were legalised and properly regulated.",p-no_damage,0,ma150arg4
ma150,"Weed is only laced when a joint is rolled and the user wishes to combine the drugs.    It is not combined with other drugs while still on the bud (as it is sold) because this would cost the dealer extra. Weed may be sprayed with silicone or other substances to cause it to weigh more. However, this practice would surely be eliminated if it were legalised and properly regulated.",p-Other,1,ma150arg5
ma150,"Weed is only laced when a joint is rolled and the user wishes to combine the drugs.    It is not combined with other drugs while still on the bud (as it is sold) because this would cost the dealer extra. Weed may be sprayed with silicone or other substances to cause it to weigh more. However, this practice would surely be eliminated if it were legalised and properly regulated.",c-health,0,ma150arg6
ma150,"Weed is only laced when a joint is rolled and the user wishes to combine the drugs.    It is not combined with other drugs while still on the bud (as it is sold) because this would cost the dealer extra. Weed may be sprayed with silicone or other substances to cause it to weigh more. However, this practice would surely be eliminated if it were legalised and properly regulated.",c-mind,0,ma150arg7
ma150,"Weed is only laced when a joint is rolled and the user wishes to combine the drugs.    It is not combined with other drugs while still on the bud (as it is sold) because this would cost the dealer extra. Weed may be sprayed with silicone or other substances to cause it to weigh more. However, this practice would surely be eliminated if it were legalised and properly regulated.",c-illegal,0,ma150arg8
ma150,"Weed is only laced when a joint is rolled and the user wishes to combine the drugs.    It is not combined with other drugs while still on the bud (as it is sold) because this would cost the dealer extra. Weed may be sprayed with silicone or other substances to cause it to weigh more. However, this practice would surely be eliminated if it were legalised and properly regulated.",c-crime,0,ma150arg9
ma150,"Weed is only laced when a joint is rolled and the user wishes to combine the drugs.    It is not combined with other drugs while still on the bud (as it is sold) because this would cost the dealer extra. Weed may be sprayed with silicone or other substances to cause it to weigh more. However, this practice would surely be eliminated if it were legalised and properly regulated.",c-addiction,0,ma150arg10
ma150,"Weed is only laced when a joint is rolled and the user wishes to combine the drugs.    It is not combined with other drugs while still on the bud (as it is sold) because this would cost the dealer extra. Weed may be sprayed with silicone or other substances to cause it to weigh more. However, this practice would surely be eliminated if it were legalised and properly regulated.",c-Other,0,ma150arg11
ma151,"The government could make so much money if they just make it legal. First, they won't have to spend a lot of money trying to stop it. Trying to stop it this way is obviously not working. Second, the U.S. could make marijuana just another commodity. They could tax the use or the purchase of marijuana and actually make money.   However, it's probably in the best interest for the whole country if smoking pot in public is banned. Doing it at home is still the same as doing it outside.",p-not_addictive,0,ma151arg0
ma151,"The government could make so much money if they just make it legal. First, they won't have to spend a lot of money trying to stop it. Trying to stop it this way is obviously not working. Second, the U.S. could make marijuana just another commodity. They could tax the use or the purchase of marijuana and actually make money.   However, it's probably in the best interest for the whole country if smoking pot in public is banned. Doing it at home is still the same as doing it outside.",p-medicine,0,ma151arg1
ma151,"The government could make so much money if they just make it legal. First, they won't have to spend a lot of money trying to stop it. Trying to stop it this way is obviously not working. Second, the U.S. could make marijuana just another commodity. They could tax the use or the purchase of marijuana and actually make money.   However, it's probably in the best interest for the whole country if smoking pot in public is banned. Doing it at home is still the same as doing it outside.",p-legal,1,ma151arg2
ma151,"The government could make so much money if they just make it legal. First, they won't have to spend a lot of money trying to stop it. Trying to stop it this way is obviously not working. Second, the U.S. could make marijuana just another commodity. They could tax the use or the purchase of marijuana and actually make money.   However, it's probably in the best interest for the whole country if smoking pot in public is banned. Doing it at home is still the same as doing it outside.",p-right,0,ma151arg3
ma151,"The government could make so much money if they just make it legal. First, they won't have to spend a lot of money trying to stop it. Trying to stop it this way is obviously not working. Second, the U.S. could make marijuana just another commodity. They could tax the use or the purchase of marijuana and actually make money.   However, it's probably in the best interest for the whole country if smoking pot in public is banned. Doing it at home is still the same as doing it outside.",p-no_damage,0,ma151arg4
ma151,"The government could make so much money if they just make it legal. First, they won't have to spend a lot of money trying to stop it. Trying to stop it this way is obviously not working. Second, the U.S. could make marijuana just another commodity. They could tax the use or the purchase of marijuana and actually make money.   However, it's probably in the best interest for the whole country if smoking pot in public is banned. Doing it at home is still the same as doing it outside.",p-Other,0,ma151arg5
ma151,"The government could make so much money if they just make it legal. First, they won't have to spend a lot of money trying to stop it. Trying to stop it this way is obviously not working. Second, the U.S. could make marijuana just another commodity. They could tax the use or the purchase of marijuana and actually make money.   However, it's probably in the best interest for the whole country if smoking pot in public is banned. Doing it at home is still the same as doing it outside.",c-health,0,ma151arg6
ma151,"The government could make so much money if they just make it legal. First, they won't have to spend a lot of money trying to stop it. Trying to stop it this way is obviously not working. Second, the U.S. could make marijuana just another commodity. They could tax the use or the purchase of marijuana and actually make money.   However, it's probably in the best interest for the whole country if smoking pot in public is banned. Doing it at home is still the same as doing it outside.",c-mind,0,ma151arg7
ma151,"The government could make so much money if they just make it legal. First, they won't have to spend a lot of money trying to stop it. Trying to stop it this way is obviously not working. Second, the U.S. could make marijuana just another commodity. They could tax the use or the purchase of marijuana and actually make money.   However, it's probably in the best interest for the whole country if smoking pot in public is banned. Doing it at home is still the same as doing it outside.",c-illegal,0,ma151arg8
ma151,"The government could make so much money if they just make it legal. First, they won't have to spend a lot of money trying to stop it. Trying to stop it this way is obviously not working. Second, the U.S. could make marijuana just another commodity. They could tax the use or the purchase of marijuana and actually make money.   However, it's probably in the best interest for the whole country if smoking pot in public is banned. Doing it at home is still the same as doing it outside.",c-crime,0,ma151arg9
ma151,"The government could make so much money if they just make it legal. First, they won't have to spend a lot of money trying to stop it. Trying to stop it this way is obviously not working. Second, the U.S. could make marijuana just another commodity. They could tax the use or the purchase of marijuana and actually make money.   However, it's probably in the best interest for the whole country if smoking pot in public is banned. Doing it at home is still the same as doing it outside.",c-addiction,0,ma151arg10
ma151,"The government could make so much money if they just make it legal. First, they won't have to spend a lot of money trying to stop it. Trying to stop it this way is obviously not working. Second, the U.S. could make marijuana just another commodity. They could tax the use or the purchase of marijuana and actually make money.   However, it's probably in the best interest for the whole country if smoking pot in public is banned. Doing it at home is still the same as doing it outside.",c-Other,0,ma151arg11
ma152,lol my argument is basically if weed is legalized more people would drive and raise kids high. Which of course is not good. Is that clear enough?   I was being sarcastic.,p-not_addictive,0,ma152arg0
ma152,lol my argument is basically if weed is legalized more people would drive and raise kids high. Which of course is not good. Is that clear enough?   I was being sarcastic.,p-medicine,0,ma152arg1
ma152,lol my argument is basically if weed is legalized more people would drive and raise kids high. Which of course is not good. Is that clear enough?   I was being sarcastic.,p-legal,0,ma152arg2
ma152,lol my argument is basically if weed is legalized more people would drive and raise kids high. Which of course is not good. Is that clear enough?   I was being sarcastic.,p-right,0,ma152arg3
ma152,lol my argument is basically if weed is legalized more people would drive and raise kids high. Which of course is not good. Is that clear enough?   I was being sarcastic.,p-no_damage,0,ma152arg4
ma152,lol my argument is basically if weed is legalized more people would drive and raise kids high. Which of course is not good. Is that clear enough?   I was being sarcastic.,p-Other,0,ma152arg5
ma152,lol my argument is basically if weed is legalized more people would drive and raise kids high. Which of course is not good. Is that clear enough?   I was being sarcastic.,c-health,0,ma152arg6
ma152,lol my argument is basically if weed is legalized more people would drive and raise kids high. Which of course is not good. Is that clear enough?   I was being sarcastic.,c-mind,0,ma152arg7
ma152,lol my argument is basically if weed is legalized more people would drive and raise kids high. Which of course is not good. Is that clear enough?   I was being sarcastic.,c-illegal,1,ma152arg8
ma152,lol my argument is basically if weed is legalized more people would drive and raise kids high. Which of course is not good. Is that clear enough?   I was being sarcastic.,c-crime,0,ma152arg9
ma152,lol my argument is basically if weed is legalized more people would drive and raise kids high. Which of course is not good. Is that clear enough?   I was being sarcastic.,c-addiction,0,ma152arg10
ma152,lol my argument is basically if weed is legalized more people would drive and raise kids high. Which of course is not good. Is that clear enough?   I was being sarcastic.,c-Other,0,ma152arg11
ma153,"Everyone has different body chemistry.   Example, there was once a man who lived to the age of 115 off of nothing in his last 20 years but raw pork and gallons of red wine.   Another example: Some people under the influence of marijuana have increased motor control, increased focus, increased efficiency in memory, etc; and some people experience these things WITHOUT experiencing anything bad either.   Inevitable point: If you don't like the health risk of Mary Jane, don't smoke it. But when you jail hundreds, maybe thousands, of people a year for smoking a drug that is harmless in comparison to alcohol and tobacco, then your laws have a serious problem.   Illegal marijuana is as inefficient as Prohibition. The difference is that the punishment is worse, and the drug is far less dangerous.   I would argue that marijuana should be illegal as long as all other drugs are illegal, but then again, marijuana has actually treated people with anorexia and helped other people with loss of appetite. What does alcohol do that helps when you ingest it? Nothing. It helps when you swab it on an open wound, but then again, why ingest such a thing? A thing so rancid it kills bacteria automatically?   The answer is that people just do. Prohibition proved that people always will, no matter what any government tries to do. Instead of jailing people, it should be legal, and taxed, and controlled by the government so that it doesn't somehow contribute to killing people.  Then maybe one day, the government will be able to stop tobacco and alcohol companies from killing people to.",p-not_addictive,1,ma153arg0
ma153,"Everyone has different body chemistry.   Example, there was once a man who lived to the age of 115 off of nothing in his last 20 years but raw pork and gallons of red wine.   Another example: Some people under the influence of marijuana have increased motor control, increased focus, increased efficiency in memory, etc; and some people experience these things WITHOUT experiencing anything bad either.   Inevitable point: If you don't like the health risk of Mary Jane, don't smoke it. But when you jail hundreds, maybe thousands, of people a year for smoking a drug that is harmless in comparison to alcohol and tobacco, then your laws have a serious problem.   Illegal marijuana is as inefficient as Prohibition. The difference is that the punishment is worse, and the drug is far less dangerous.   I would argue that marijuana should be illegal as long as all other drugs are illegal, but then again, marijuana has actually treated people with anorexia and helped other people with loss of appetite. What does alcohol do that helps when you ingest it? Nothing. It helps when you swab it on an open wound, but then again, why ingest such a thing? A thing so rancid it kills bacteria automatically?   The answer is that people just do. Prohibition proved that people always will, no matter what any government tries to do. Instead of jailing people, it should be legal, and taxed, and controlled by the government so that it doesn't somehow contribute to killing people.  Then maybe one day, the government will be able to stop tobacco and alcohol companies from killing people to.",p-medicine,1,ma153arg1
ma153,"Everyone has different body chemistry.   Example, there was once a man who lived to the age of 115 off of nothing in his last 20 years but raw pork and gallons of red wine.   Another example: Some people under the influence of marijuana have increased motor control, increased focus, increased efficiency in memory, etc; and some people experience these things WITHOUT experiencing anything bad either.   Inevitable point: If you don't like the health risk of Mary Jane, don't smoke it. But when you jail hundreds, maybe thousands, of people a year for smoking a drug that is harmless in comparison to alcohol and tobacco, then your laws have a serious problem.   Illegal marijuana is as inefficient as Prohibition. The difference is that the punishment is worse, and the drug is far less dangerous.   I would argue that marijuana should be illegal as long as all other drugs are illegal, but then again, marijuana has actually treated people with anorexia and helped other people with loss of appetite. What does alcohol do that helps when you ingest it? Nothing. It helps when you swab it on an open wound, but then again, why ingest such a thing? A thing so rancid it kills bacteria automatically?   The answer is that people just do. Prohibition proved that people always will, no matter what any government tries to do. Instead of jailing people, it should be legal, and taxed, and controlled by the government so that it doesn't somehow contribute to killing people.  Then maybe one day, the government will be able to stop tobacco and alcohol companies from killing people to.",p-legal,1,ma153arg2
ma153,"Everyone has different body chemistry.   Example, there was once a man who lived to the age of 115 off of nothing in his last 20 years but raw pork and gallons of red wine.   Another example: Some people under the influence of marijuana have increased motor control, increased focus, increased efficiency in memory, etc; and some people experience these things WITHOUT experiencing anything bad either.   Inevitable point: If you don't like the health risk of Mary Jane, don't smoke it. But when you jail hundreds, maybe thousands, of people a year for smoking a drug that is harmless in comparison to alcohol and tobacco, then your laws have a serious problem.   Illegal marijuana is as inefficient as Prohibition. The difference is that the punishment is worse, and the drug is far less dangerous.   I would argue that marijuana should be illegal as long as all other drugs are illegal, but then again, marijuana has actually treated people with anorexia and helped other people with loss of appetite. What does alcohol do that helps when you ingest it? Nothing. It helps when you swab it on an open wound, but then again, why ingest such a thing? A thing so rancid it kills bacteria automatically?   The answer is that people just do. Prohibition proved that people always will, no matter what any government tries to do. Instead of jailing people, it should be legal, and taxed, and controlled by the government so that it doesn't somehow contribute to killing people.  Then maybe one day, the government will be able to stop tobacco and alcohol companies from killing people to.",p-right,1,ma153arg3
ma153,"Everyone has different body chemistry.   Example, there was once a man who lived to the age of 115 off of nothing in his last 20 years but raw pork and gallons of red wine.   Another example: Some people under the influence of marijuana have increased motor control, increased focus, increased efficiency in memory, etc; and some people experience these things WITHOUT experiencing anything bad either.   Inevitable point: If you don't like the health risk of Mary Jane, don't smoke it. But when you jail hundreds, maybe thousands, of people a year for smoking a drug that is harmless in comparison to alcohol and tobacco, then your laws have a serious problem.   Illegal marijuana is as inefficient as Prohibition. The difference is that the punishment is worse, and the drug is far less dangerous.   I would argue that marijuana should be illegal as long as all other drugs are illegal, but then again, marijuana has actually treated people with anorexia and helped other people with loss of appetite. What does alcohol do that helps when you ingest it? Nothing. It helps when you swab it on an open wound, but then again, why ingest such a thing? A thing so rancid it kills bacteria automatically?   The answer is that people just do. Prohibition proved that people always will, no matter what any government tries to do. Instead of jailing people, it should be legal, and taxed, and controlled by the government so that it doesn't somehow contribute to killing people.  Then maybe one day, the government will be able to stop tobacco and alcohol companies from killing people to.",p-no_damage,0,ma153arg4
ma153,"Everyone has different body chemistry.   Example, there was once a man who lived to the age of 115 off of nothing in his last 20 years but raw pork and gallons of red wine.   Another example: Some people under the influence of marijuana have increased motor control, increased focus, increased efficiency in memory, etc; and some people experience these things WITHOUT experiencing anything bad either.   Inevitable point: If you don't like the health risk of Mary Jane, don't smoke it. But when you jail hundreds, maybe thousands, of people a year for smoking a drug that is harmless in comparison to alcohol and tobacco, then your laws have a serious problem.   Illegal marijuana is as inefficient as Prohibition. The difference is that the punishment is worse, and the drug is far less dangerous.   I would argue that marijuana should be illegal as long as all other drugs are illegal, but then again, marijuana has actually treated people with anorexia and helped other people with loss of appetite. What does alcohol do that helps when you ingest it? Nothing. It helps when you swab it on an open wound, but then again, why ingest such a thing? A thing so rancid it kills bacteria automatically?   The answer is that people just do. Prohibition proved that people always will, no matter what any government tries to do. Instead of jailing people, it should be legal, and taxed, and controlled by the government so that it doesn't somehow contribute to killing people.  Then maybe one day, the government will be able to stop tobacco and alcohol companies from killing people to.",p-Other,0,ma153arg5
ma153,"Everyone has different body chemistry.   Example, there was once a man who lived to the age of 115 off of nothing in his last 20 years but raw pork and gallons of red wine.   Another example: Some people under the influence of marijuana have increased motor control, increased focus, increased efficiency in memory, etc; and some people experience these things WITHOUT experiencing anything bad either.   Inevitable point: If you don't like the health risk of Mary Jane, don't smoke it. But when you jail hundreds, maybe thousands, of people a year for smoking a drug that is harmless in comparison to alcohol and tobacco, then your laws have a serious problem.   Illegal marijuana is as inefficient as Prohibition. The difference is that the punishment is worse, and the drug is far less dangerous.   I would argue that marijuana should be illegal as long as all other drugs are illegal, but then again, marijuana has actually treated people with anorexia and helped other people with loss of appetite. What does alcohol do that helps when you ingest it? Nothing. It helps when you swab it on an open wound, but then again, why ingest such a thing? A thing so rancid it kills bacteria automatically?   The answer is that people just do. Prohibition proved that people always will, no matter what any government tries to do. Instead of jailing people, it should be legal, and taxed, and controlled by the government so that it doesn't somehow contribute to killing people.  Then maybe one day, the government will be able to stop tobacco and alcohol companies from killing people to.",c-health,0,ma153arg6
