id,text,label,line,uid
gr182,"ahh so instead of coming with a intelligent rebuttal you just resort to name calling, well done. to name a few religions that don't condemn gays, Buddhists don't, some sects of Hinduism doesn't, Scientology doesn't, a lot of pagans don't, FSM doesn't, neither does tarvuism. you have to understand not everyone is as closed minded as you.",p-religion,"to name a few religions that don't condemn gays, Buddhists don't, some sects of Hinduism doesn't, Scientology doesn't, a lot of pagans don't, FSM doesn't, neither does tarvuism. you have to understand not everyone is as closed minded as you.",gr182arg0
gr184,"gay parents who support each other and love their children is a hundred times better than a divorce, which occurs so frequently nowadaysâ¦",p-no_threat_for_child,"gay parents who support each other and love their children is a hundred times better than a divorce, which occurs so frequently nowadaysâ¦",gr184arg0
gr185,"Well, segregation is kind of a bad word   There's nothing bad about it.   Marriage is in most places, defined as a man and a woman. So the best thing to do is create civil unions. It's really simple actually.   An implication of Brown vs the Board of Education, and subsequent integration laws, permitted precedent for Lovings vs Virginia as an addendum to Brown, amending the definition of marriage, institutionally, to include interracial coupling, as a matter of civil rights. Your point, as simple as it is, holds no weight. Lovings vs Virginia effectively trumps you.   Why does a different name make something un-equal?   You can't argue that people or institutions are equal and then legally, and definitionally prohibit one group from participating in the rits of another group. That's not equal. If people are on equal ground, then segregating their practices and institutions contradicts that equity. If they are equal, then there's no reason at all to segregate.",p-right_denied,"An implication of Brown vs the Board of Education, and subsequent integration laws, permitted precedent for Lovings vs Virginia as an addendum to Brown, amending the definition of marriage, institutionally, to include interracial coupling, as a matter of civil rights.",gr185arg0
gr186,"1 & 2. You contradict yourself. You write off the meat is murder crowd as foolish, and then go on to say that ""Eating steak isn't morally wrong, so that's not a very good example."" Although I agree that eating steak isn't morally wrong, clearly there are some people who believe it is. Should these people have the right to stop you from eating steak? Should you have the right to stop homosexuals from doing what they do? The answer to both these questions is no.  3.  There are plenty of other good people who don't support gay marriage.   Just like there were plenty of other  good  people who were against womens suffrage or the civil rights movement or even slavery. Your point only shows that it;s socially acceptable to oppose rights for homosexuals, not that its right. The point of using the KKK was to try and show you an example of a group that is now infamous for its intolerance.   Who are you quoting? You choose to make crap up that idiots have probably said instead of giving an actual quote from a smart person that is against gay marriage.   It's like arguing with a two year old, I swear!  Listen Jake, the point I was trying make is that it is socially acceptable to discriminate against gays. The quotes I used weren't direct quotes, but were typical of things that males our age might say to each other. I even admitted to saying them myself. I was not trying to accuse you or any other gay marriage opponent of anything, merely to demonstrate what the culture is. Also do not think I am accusing you specifically of saying these things, because I do not know you. In fact it seems very likely that you use this language less then me, if at all.   It's so obvious what you are trying and failing to do.   Clearly not to you.  Once again I am not trying to paint a stereotype...I am telling you what  all  kids are age say. Not liberals, not conservatives, but males in there teens or early twenties. Do you deny this? Are there not people at your school who use these terms? Let's get off our high horse for two seconds here Jake.   If you read the bible instead of cherrypicking quotes out of the book out of context then we can talk. Or you could just watch the west wing.   Jake, how many times do I have to tell you? I was raised a Catholic! I go to church  every Sunday , and usually I even pay attention.   In fact I'm pretty sure I have a Bible in my room. Let me go get it....yep here it is (it even still has the bookmarks from my conformation class).   There is a lot of symbolism in the bible that you would not understand.   That's pretty presumptuous Jake. Also pretty hypocritical of someone accusing me of arrogance. But let's ignore this for now.  So Jake, I'm sitting here Bible in hand. Dazzle me with you intellectual superiority. Explain to me why you are right when you claim that homosexuality is a sin, yet those people who justified male superiority though the Bible, and kept women as second class citizens for the majority of human history were wrong. What is the symbolism of saying that a womans menstrual cycle makes here unclean, or that any man who touches her is unclean as well? (Leviticus 15:19-27)  Enlighten me.  Jake, explain to my why the story of genesis is not also symbolic, even though every scientific discovery of the last hundred years has proven it to be false when taken literally.   I believe procreation to be sacred and should only be within the marriage of a man and a woman, anything other is wrong because it distorts from the family which is also eternal and sacred.   Finally a legitimate response. Now we can have an actual discussion.  Are you also for making divorce, premarital sex, adultery, and masturbation illegal as well? Do they not also help to defeat the sanctity of marriage and family?  How do you feel about those studies which that being raised by parents of the same sex has no ill effects on the child? Those same studies show that what tends to hurt children is only having one parent, or in the case of orphans no parents. Would you rather orphans had no parents then two parents of the same sex?  Here is my main question...if you do not deny that homosexuals are born gay, then why would God make them as he did. Why would God intentionally put them in a situation where, if they want to love someone romantically (as a husband loves a wife), they are sinning. What kind of a cruel God would do that?  Jake, clearly homosexuals want to have sex...almost everyone does. You also are of the opinion that having sex outside of marriage is a sin. Why then, would you want to stop homosexuals from making their love and actions more moral?   Is it cool to call yourself a sarcastic dick?   It's called a self effacing joke. Look it up. Your supposed to laugh not get offended (and you complain about PC people getting offended easily,   jeez )",p-no_threat_for_child,How do you feel about those studies which that being raised by parents of the same sex has no ill effects on the child?,gr186arg0
gr186,"1 & 2. You contradict yourself. You write off the meat is murder crowd as foolish, and then go on to say that ""Eating steak isn't morally wrong, so that's not a very good example."" Although I agree that eating steak isn't morally wrong, clearly there are some people who believe it is. Should these people have the right to stop you from eating steak? Should you have the right to stop homosexuals from doing what they do? The answer to both these questions is no.  3.  There are plenty of other good people who don't support gay marriage.   Just like there were plenty of other  good  people who were against womens suffrage or the civil rights movement or even slavery. Your point only shows that it;s socially acceptable to oppose rights for homosexuals, not that its right. The point of using the KKK was to try and show you an example of a group that is now infamous for its intolerance.   Who are you quoting? You choose to make crap up that idiots have probably said instead of giving an actual quote from a smart person that is against gay marriage.   It's like arguing with a two year old, I swear!  Listen Jake, the point I was trying make is that it is socially acceptable to discriminate against gays. The quotes I used weren't direct quotes, but were typical of things that males our age might say to each other. I even admitted to saying them myself. I was not trying to accuse you or any other gay marriage opponent of anything, merely to demonstrate what the culture is. Also do not think I am accusing you specifically of saying these things, because I do not know you. In fact it seems very likely that you use this language less then me, if at all.   It's so obvious what you are trying and failing to do.   Clearly not to you.  Once again I am not trying to paint a stereotype...I am telling you what  all  kids are age say. Not liberals, not conservatives, but males in there teens or early twenties. Do you deny this? Are there not people at your school who use these terms? Let's get off our high horse for two seconds here Jake.   If you read the bible instead of cherrypicking quotes out of the book out of context then we can talk. Or you could just watch the west wing.   Jake, how many times do I have to tell you? I was raised a Catholic! I go to church  every Sunday , and usually I even pay attention.   In fact I'm pretty sure I have a Bible in my room. Let me go get it....yep here it is (it even still has the bookmarks from my conformation class).   There is a lot of symbolism in the bible that you would not understand.   That's pretty presumptuous Jake. Also pretty hypocritical of someone accusing me of arrogance. But let's ignore this for now.  So Jake, I'm sitting here Bible in hand. Dazzle me with you intellectual superiority. Explain to me why you are right when you claim that homosexuality is a sin, yet those people who justified male superiority though the Bible, and kept women as second class citizens for the majority of human history were wrong. What is the symbolism of saying that a womans menstrual cycle makes here unclean, or that any man who touches her is unclean as well? (Leviticus 15:19-27)  Enlighten me.  Jake, explain to my why the story of genesis is not also symbolic, even though every scientific discovery of the last hundred years has proven it to be false when taken literally.   I believe procreation to be sacred and should only be within the marriage of a man and a woman, anything other is wrong because it distorts from the family which is also eternal and sacred.   Finally a legitimate response. Now we can have an actual discussion.  Are you also for making divorce, premarital sex, adultery, and masturbation illegal as well? Do they not also help to defeat the sanctity of marriage and family?  How do you feel about those studies which that being raised by parents of the same sex has no ill effects on the child? Those same studies show that what tends to hurt children is only having one parent, or in the case of orphans no parents. Would you rather orphans had no parents then two parents of the same sex?  Here is my main question...if you do not deny that homosexuals are born gay, then why would God make them as he did. Why would God intentionally put them in a situation where, if they want to love someone romantically (as a husband loves a wife), they are sinning. What kind of a cruel God would do that?  Jake, clearly homosexuals want to have sex...almost everyone does. You also are of the opinion that having sex outside of marriage is a sin. Why then, would you want to stop homosexuals from making their love and actions more moral?   Is it cool to call yourself a sarcastic dick?   It's called a self effacing joke. Look it up. Your supposed to laugh not get offended (and you complain about PC people getting offended easily,   jeez )",p-right_denied,Would you rather orphans had no parents then two parents of the same sex?,gr186arg1
gr186,"1 & 2. You contradict yourself. You write off the meat is murder crowd as foolish, and then go on to say that ""Eating steak isn't morally wrong, so that's not a very good example."" Although I agree that eating steak isn't morally wrong, clearly there are some people who believe it is. Should these people have the right to stop you from eating steak? Should you have the right to stop homosexuals from doing what they do? The answer to both these questions is no.  3.  There are plenty of other good people who don't support gay marriage.   Just like there were plenty of other  good  people who were against womens suffrage or the civil rights movement or even slavery. Your point only shows that it;s socially acceptable to oppose rights for homosexuals, not that its right. The point of using the KKK was to try and show you an example of a group that is now infamous for its intolerance.   Who are you quoting? You choose to make crap up that idiots have probably said instead of giving an actual quote from a smart person that is against gay marriage.   It's like arguing with a two year old, I swear!  Listen Jake, the point I was trying make is that it is socially acceptable to discriminate against gays. The quotes I used weren't direct quotes, but were typical of things that males our age might say to each other. I even admitted to saying them myself. I was not trying to accuse you or any other gay marriage opponent of anything, merely to demonstrate what the culture is. Also do not think I am accusing you specifically of saying these things, because I do not know you. In fact it seems very likely that you use this language less then me, if at all.   It's so obvious what you are trying and failing to do.   Clearly not to you.  Once again I am not trying to paint a stereotype...I am telling you what  all  kids are age say. Not liberals, not conservatives, but males in there teens or early twenties. Do you deny this? Are there not people at your school who use these terms? Let's get off our high horse for two seconds here Jake.   If you read the bible instead of cherrypicking quotes out of the book out of context then we can talk. Or you could just watch the west wing.   Jake, how many times do I have to tell you? I was raised a Catholic! I go to church  every Sunday , and usually I even pay attention.   In fact I'm pretty sure I have a Bible in my room. Let me go get it....yep here it is (it even still has the bookmarks from my conformation class).   There is a lot of symbolism in the bible that you would not understand.   That's pretty presumptuous Jake. Also pretty hypocritical of someone accusing me of arrogance. But let's ignore this for now.  So Jake, I'm sitting here Bible in hand. Dazzle me with you intellectual superiority. Explain to me why you are right when you claim that homosexuality is a sin, yet those people who justified male superiority though the Bible, and kept women as second class citizens for the majority of human history were wrong. What is the symbolism of saying that a womans menstrual cycle makes here unclean, or that any man who touches her is unclean as well? (Leviticus 15:19-27)  Enlighten me.  Jake, explain to my why the story of genesis is not also symbolic, even though every scientific discovery of the last hundred years has proven it to be false when taken literally.   I believe procreation to be sacred and should only be within the marriage of a man and a woman, anything other is wrong because it distorts from the family which is also eternal and sacred.   Finally a legitimate response. Now we can have an actual discussion.  Are you also for making divorce, premarital sex, adultery, and masturbation illegal as well? Do they not also help to defeat the sanctity of marriage and family?  How do you feel about those studies which that being raised by parents of the same sex has no ill effects on the child? Those same studies show that what tends to hurt children is only having one parent, or in the case of orphans no parents. Would you rather orphans had no parents then two parents of the same sex?  Here is my main question...if you do not deny that homosexuals are born gay, then why would God make them as he did. Why would God intentionally put them in a situation where, if they want to love someone romantically (as a husband loves a wife), they are sinning. What kind of a cruel God would do that?  Jake, clearly homosexuals want to have sex...almost everyone does. You also are of the opinion that having sex outside of marriage is a sin. Why then, would you want to stop homosexuals from making their love and actions more moral?   Is it cool to call yourself a sarcastic dick?   It's called a self effacing joke. Look it up. Your supposed to laugh not get offended (and you complain about PC people getting offended easily,   jeez )",p-born,"Why then, would you want to stop homosexuals from making their love and actions more moral?",gr186arg2
gr187,"""Jewish people get married.  Islamic people get married.  Hindus, Buddhists, even Atheists get married.""    Of course other religions get married, my reasoning also applies for them. Judaism, Islam, Hinduism and Buddhism also have the right to choose who they wish to marry, none of those religions allow homosexuality.     ""The Churches are the only people who AREN'T involved in the marriage process. Marriage is a legal thing as well as a cultural one, and this repression actually and fiscally hurts people.""    Gay people can get civil partnerships, why do they  have  to be allowed to marry as well. Why do they even need to get married in the first place? If they sin once they might as well sin again.",c-Other,"Gay people can get civil partnerships, why do they  have  to be allowed to marry as well",gr187arg0
gr187,"""Jewish people get married.  Islamic people get married.  Hindus, Buddhists, even Atheists get married.""    Of course other religions get married, my reasoning also applies for them. Judaism, Islam, Hinduism and Buddhism also have the right to choose who they wish to marry, none of those religions allow homosexuality.     ""The Churches are the only people who AREN'T involved in the marriage process. Marriage is a legal thing as well as a cultural one, and this repression actually and fiscally hurts people.""    Gay people can get civil partnerships, why do they  have  to be allowed to marry as well. Why do they even need to get married in the first place? If they sin once they might as well sin again.",c-religion,"Judaism, Islam, Hinduism and Buddhism also have the right to choose who they wish to marry, none of those religions allow homosexuality.",gr187arg1
gr188,God made man for woman and woman for man thats all I got to say.,c-abnormal,God made man for woman and woman for man thats all I got to say.,gr188arg0
gr189,differences are  likely  to have been  parameters  likely  to  in a group of  90  volunteers  Just a quick glance at 'the most compelling evidence' shows it's nothing really that stable.  But atleast it shows they agree with me.  Gays are basically women with cocks.,c-abnormal,Gays are basically women with cocks.,gr189arg0
gr19,"I'm all for replacing marriage with a different contract that likewise incorporates someone into your family, just with out the religious and sexual undertones.    We already have that. It's called marriage. It's not a religious or sexual issue. It's a state issue in recognizing the merging of two families. The religious ritual is a superfluous (but meaningful to some) practice. It actually has no bearing whatsoever on the actual legitimacy of the marriage. And honestly, I don't see what sex has to do with marriage. If it was relevant at all, we'd stop impotent or infertile people from marrying. But we don't. It's only relevant when all these closeted homosexuals struggle against their sexuality and try to fight the very things they're doing in secret.",p-Other,I don't see what sex has to do with marriage,gr19arg0
gr190,Well IF science 'says' that your fate is decided at birth then I'm going to say it how it is.  Bullshit.  Science only points to an increase likelyhood of being gay. Never 100% definately going to be a cocksucker. A lot of the general 'science' is flawed and sometimes doesn't even give cause.  Sexuality isn't predetermined at birth. Anybody who says so is just trying to give gays a free pass. We should start doing that with criminals. Ohh wait they are.....,c-abnormal,Sexuality isn't predetermined at birth.,gr190arg0
gr191,What if the couple breaks up who'll get custody? How will they determine who is the better parent? How will the adoption agency approve the couple? Don't they say they should get married!!!!!!!!!,c-abnormal,What if the couple breaks up who'll get custody? How will they determine who is the better parent? How will the adoption agency approve the couple? Don't they say they should get married!!!!!!!!!,gr191arg0
gr192,"""why homosexuality is wrong that are not religious.""   That is because God is involved with everything. You people keep talking about ""the bible the bible"", well if you don't believe in God which both of you don't than the it is irrelevant. This is about God.",c-religion,"""why homosexuality is wrong that are not religious.""   That is because God is involved with everything.",gr192arg0
gr193,"""Does the bible not speak of marriages before Christ was born?""    I merely stated Chrsitianity to begin with as it is the main religion of the countries of which most of the debaters here are from, if you look in later arguments I changed it to religion.    ""Homosexuality is not against Christianity, for homosexuality is not an ideology but a description of sexuality, however some forms of Christianity are against homosexuality;""    The Bible clearly states that homosexuality is a sin, thus is you homosexual then you are against Christianity.    ""Marriage is also a secular, governmental institution, and very few, if anyone is suggesting churchs be forced to do anything other than stop using their influence for violating basic principals of secularism. ""    What is the point of marriage then if it is a secular, government institution?     ""There are governmental privileged and rights granted with a marriage LICENCSE,""  *  For example?",c-religion,"The Bible clearly states that homosexuality is a sin, thus is you homosexual then you are against Christianity.",gr193arg0
gr194,"You can't control who you fall in love with! And besides, there is nothing wrong with falling in love with someone of your same sex! Why should your x chromosomes and your y chromosomes dictate marriage?",p-born,"You can't control who you fall in love with! And besides, there is nothing wrong with falling in love with someone of your same sex!",gr194arg0
gr194,"You can't control who you fall in love with! And besides, there is nothing wrong with falling in love with someone of your same sex! Why should your x chromosomes and your y chromosomes dictate marriage?",p-normal,Why should your x chromosomes and your y chromosomes dictate marriage?,gr194arg1
gr195,"""Lasius niger""... hmm... that sounds like two words... kind of like ""gay marriage"".  On the rare occasions that we need to differentiate between different kinds of marriage we say ""gay marriage"" and ""straight marriage"". OMG, an extra syllable!  We shouldn't take away people's freedom to marry someone they love over an extra syllable. It's fucking common sense.",p-right_denied,We shouldn't take away people's freedom to marry someone they love over an extra syllable.,gr195arg0
gr196,"The same argument can be used against interracial marriage, against people of great age gaps, the disabled and the abled, etc...   An arbitrary definition is the problem, the other legal union would be the same as marriage; it would just have another name. A non arbitrary definition would be that Marriage is a contract granting certain rights and privileges. That among these rights are the ability to see your spouse in the hospital, to live on a military base with them if they are in the military, etc.",p-right_denied,"Marriage is a contract granting certain rights and privileges. That among these rights are the ability to see your spouse in the hospital, to live on a military base with them if they are in the military, etc.",gr196arg0
gr197,"She doesn't need a marriage license to live as a married couple. And since we are more tolerant than in the past, no one will threaten her with jail time.  As far as the 1300 federal benefits, I already addressed that issue in one of my earlier argument to you. Stop fighting the religious right and focus on getting the government to stop using the word marriage and apply the words civil union to all unions, hetero and homo. Done.",c-Other,"Stop fighting the religious right and focus on getting the government to stop using the word marriage and apply the words civil union to all unions, hetero and homo. Done.",gr197arg0
gr198,YES!  homosexualls have the same equal rights as hetrosexualls.,p-right_denied,homosexualls have the same equal rights as hetrosexualls.,gr198arg0
gr199,"Not everything that the bible says is wrong should be illegal -   Cursing your parents - Exodus 21:17, performing magic - Exodus 22:18, working on Saturday - Exodus 31:14, eating shellfish - Deuteronomy 14:9-10",p-religion,Not everything that the bible says is wrong should be illegal,gr199arg0
gr2,"Kinda believe? If you say marriage is nothing in particular, just a contract, guess what? it's nothing inparticular and it can be applied to any kind of relationship. If I want to marry my cat who are you to say that I can't? The logic to justify gay marriage can be applied to any relationship. And that should be painfully obvious.",c-Other,"If you say marriage is nothing in particular, just a contract, guess what? it's nothing inparticular and it can be applied to any kind of relationship.",gr2arg0
gr20,"Well, segregation is kind of a bad word. It's not the same as that situation with race and education in the 60's.   Marriage is in most places, defined as a man and a woman. So the best thing to do is create civil unions. It's really simple actually.  Why does a different name make something un-equal? Whats wrong with civil unions? It's not like those black kids in the 60's who had to go to poor crappy schools. I repeat;  it's not the same.",c-Other,the best thing to do is create civil unions. It's really simple actually.  Why does a different name make something un-equal? Whats wrong with civil unions?,gr20arg0
gr20,"Well, segregation is kind of a bad word. It's not the same as that situation with race and education in the 60's.   Marriage is in most places, defined as a man and a woman. So the best thing to do is create civil unions. It's really simple actually.  Why does a different name make something un-equal? Whats wrong with civil unions? It's not like those black kids in the 60's who had to go to poor crappy schools. I repeat;  it's not the same.",c-abnormal,"Marriage is in most places, defined as a man and a woman.",gr20arg1
gr200,"I don't have an information to back me up here, but I find this statement highly dubious.   Do you know what they say about the male intuition? Neither do I. Nor do I know who ""they"" constitutes. But people have been getting married since before there were states - as the definition and requirements have changed over time - and before there were religions. Marriage as we describe it now is a civil contract and not a religious one. I'm right, somehow, either way.",p-religion,Marriage as we describe it now is a civil contract and not a religious one.,gr200arg0
gr201,"On the one hand, if a gay couple have feelings for each other, we can not forbid them to have a connection. It will look like discrimination. Some countries have recognized same-sex marriage and respect the rights of gays and lesbians. We should have the neutrality position to gay couples. We should not condemn them, because it makes them mentally ill. But on the other hand, brought up in gay couples can affect the mental development of children. The modern world is cruel and people might laugh at this child. The child must be mentally strong to overcome the possible insults.",c-threat_to_child,brought up in gay couples can affect the mental development of children. The modern world is cruel and people might laugh at this child. The child must be mentally strong to overcome the possible insults.,gr201arg0
gr203,"âCongress shall make no law respecting an establishment of religion, or prohibiting the free exercise thereof; or abridging the freedom of speech, or of the press; or the right of the people peaceably to assemble, and to petition the Government for a redress of grievances.â?  Marriage is both an expression of freedom of speech and religion. By denying homosexuals the right to marry, the United States in violation of the First Amendment. Also, for those who claim it is against the Christian faith: If God was the creator off all, then why did he create gays?",p-right_denied,"By denying homosexuals the right to marry, the United States in violation of the First Amendment",gr203arg0
gr203,"âCongress shall make no law respecting an establishment of religion, or prohibiting the free exercise thereof; or abridging the freedom of speech, or of the press; or the right of the people peaceably to assemble, and to petition the Government for a redress of grievances.â?  Marriage is both an expression of freedom of speech and religion. By denying homosexuals the right to marry, the United States in violation of the First Amendment. Also, for those who claim it is against the Christian faith: If God was the creator off all, then why did he create gays?",p-born,"Congress shall make no law respecting an establishment of religion, or prohibiting the free exercise thereof; or abridging the freedom of speech, or of the press; or the right of the people peaceably to assemble, and to petition the Government for a redress of grievances.â?  Marriage is both an expression of freedom of speech and religion",gr203arg1
gr204,"Society as a whole should accept gays. That would be best.   But if it refuses to, we should still legally allow gay marriage. Because law should be based on reason, not popular prejudices. There's just no logical reason to disallow it.   ""By failing to expand the definition, we are NOT collectively deriding gay love as unworthy.""   Haha, I like how you added the word ""not"" in there. I haven't heard such a devastating rebuttal since first grade.  If we give gay love a lower status than straight love, we are saying it is less worthy. How is that not obvious?  You should stick to make witty comments Joe, you're no good at this big people stuff. ;)",p-right_denied,"Because law should be based on reason, not popular prejudices. There's just no logical reason to disallow it.",gr204arg0
gr205,"Good so you agree that illicit sex is condemned by hinduism which means homosexuality is condemned.  Glad we got that over with.   You can label me all you want, it only makes you more of a bigot.   Oh no! I'm a bigot. I'm so ashamed and terrified. Faggot.   Are they? I don't find that at all.   And IM the one in denial.   Peodophobe, fear of children or dolls, genius.   Ohh you're being gay again....  So where are we?  Homosexuality is immoral since time immemorial  Homosexuality is condemned by 99% of all religions  Homosexuals are trying to make hetreosexual things their's i.e. marriage.  Homosexuals are gay.  You're gay.",c-gay_problems,Homosexuality is immoral since time immemorial  Homosexuality is condemned by 99% of all religions  Homosexuals are trying to make hetreosexual things their's i.e. marriage.,gr205arg0
gr206,And that's what I feel people should think. Just because it's against your religion doesn't mean that other people must follow what you believe. It's  your  ideology. Not everyone's.,p-Other,Just because it's against your religion doesn't mean that other people must follow what you believe. It's  your  ideology. Not everyone's.,gr206arg0
gr207,"you can't possibly compare sensible rights with right to same-sex marriage...  gays have the same rights as straights do. they can marry someone of the opposite sex.  this is more of a civil matter, and although i will vote as much as possible to legalize gay marriage, people with YOUR argument just cause less support for it.",p-right_denied,gays have the same rights as straights do. they can marry someone of the opposite sex.,gr207arg0
gr208,I can't see the point why they shouldn't be allowed to be married. It's there prerogative and we are all entitled for our own rights and belief. Where is the whole sense of democracy for all of them? Everyone needs a state of belongingness I think this what what they were all after.,p-right_denied,It's there prerogative and we are all entitled for our own rights and belief. Where is the whole sense of democracy for all of them?,gr208arg0
gr208,I can't see the point why they shouldn't be allowed to be married. It's there prerogative and we are all entitled for our own rights and belief. Where is the whole sense of democracy for all of them? Everyone needs a state of belongingness I think this what what they were all after.,p-born,Everyone needs a state of belongingness I think this what what they were all after.,gr208arg1
gr209,"Why am I a fool for thinking that?   Because you are calling an entire group of people immoral for no other reason then that they are attracted to people of the same sex.  Because you don't recognize that romantic love can exist outside of a heterosexual woman, and man.  Because you believe, without any actual basis, that homosexual parents are incapable of raising a child correctly.  Because when I ask you  why  these act are immoral, your only response is to quote a bible verse.  And most importantly you allow these baseless views to interfere with other American's pursuit of happiness by denying them rights.",p-no_threat_for_child,"Because you believe, without any actual basis, that homosexual parents are incapable of raising a child correctly.",gr209arg0
gr209,"Why am I a fool for thinking that?   Because you are calling an entire group of people immoral for no other reason then that they are attracted to people of the same sex.  Because you don't recognize that romantic love can exist outside of a heterosexual woman, and man.  Because you believe, without any actual basis, that homosexual parents are incapable of raising a child correctly.  Because when I ask you  why  these act are immoral, your only response is to quote a bible verse.  And most importantly you allow these baseless views to interfere with other American's pursuit of happiness by denying them rights.",p-right_denied,And most importantly you allow these baseless views to interfere with other American's pursuit of happiness by denying them rights.,gr209arg1
gr209,"Why am I a fool for thinking that?   Because you are calling an entire group of people immoral for no other reason then that they are attracted to people of the same sex.  Because you don't recognize that romantic love can exist outside of a heterosexual woman, and man.  Because you believe, without any actual basis, that homosexual parents are incapable of raising a child correctly.  Because when I ask you  why  these act are immoral, your only response is to quote a bible verse.  And most importantly you allow these baseless views to interfere with other American's pursuit of happiness by denying them rights.",p-born,"Because you don't recognize that romantic love can exist outside of a heterosexual woman, and man.",gr209arg2
gr21,"""focus on getting the government to stop using the word marriage""  You mean that word the government prints on what are they called? Oh, ya. ""Marriage"" Licenses.  Issuing a ""Marriage"" Licenses is a government service. It should not be denied to same-sex couples. It's just that simple.",p-right_denied,"Issuing a ""Marriage"" Licenses is a government service. It should not be denied to same-sex couples. It's just that simple.",gr21arg0
gr210,"I concern is what's next? Lowering the age of consent to 10yrs?   Nothing comes next.  Science has observed homosexuality in over 800 species and counting. It is just a thing of nature that just occurs and it is completely harmless.  So what if they are born with estrogen or testosterone imbalances, they are hardly different from us.  Sadly, this society has this immature fear against them- no thanks to religion.",p-born,"Science has observed homosexuality in over 800 species and counting. It is just a thing of nature that just occurs and it is completely harmless.  So what if they are born with estrogen or testosterone imbalances, they are hardly different from us.",gr210arg0
gr212,"Let me just say, gay patnerships should be allowed but not gay marrige,my farther was gay but he hid the fact and walked out on us to pursue his gay lifestyle when i was 4.A marrige is to all intents to allow to people of the oppiste sex to procreate gays can simply not do this, nor should they be allowed to have children as my experienceof life showed me how much i missed in not having a farther so why deny that right to a child to fullfill your own selfish wantspeople can bleat all they want if you are gay fine ilve together but do not force churches to marry you.,,,,,,,,,,,,,,,we are so fragile",c-abnormal,A marrige is to all intents to allow to people of the oppiste sex to procreate,gr212arg0
gr212,"Let me just say, gay patnerships should be allowed but not gay marrige,my farther was gay but he hid the fact and walked out on us to pursue his gay lifestyle when i was 4.A marrige is to all intents to allow to people of the oppiste sex to procreate gays can simply not do this, nor should they be allowed to have children as my experienceof life showed me how much i missed in not having a farther so why deny that right to a child to fullfill your own selfish wantspeople can bleat all they want if you are gay fine ilve together but do not force churches to marry you.,,,,,,,,,,,,,,,we are so fragile",c-threat_to_child,"Let me just say, gay patnerships should be allowed but not gay marrige,my farther was gay but he hid the fact and walked out on us to pursue his gay lifestyle when i was 4",gr212arg1
gr213,"Of course they should. Who am I or you, or any other person to say who can and can't be in love?",p-right_denied,"Who am I or you, or any other person to say who can and can't be in love?",gr213arg0
gr214,"Yes, gay marriage should be legal. Civil unions are not the same as marriage and despite what everyone tries to make you think, those unions don't give you the same rights and privelages. The only thing keeping them from marrying are some long dead morals from hundreds of years ago. You know, the same morals that kept women and blacks from having any power in this country as well.",p-right_denied,"Civil unions are not the same as marriage and despite what everyone tries to make you think, those unions don't give you the same rights and privelages.",gr214arg0
gr214,"Yes, gay marriage should be legal. Civil unions are not the same as marriage and despite what everyone tries to make you think, those unions don't give you the same rights and privelages. The only thing keeping them from marrying are some long dead morals from hundreds of years ago. You know, the same morals that kept women and blacks from having any power in this country as well.",p-Other,"The only thing keeping them from marrying are some long dead morals from hundreds of years ago. You know, the same morals that kept women and blacks from having any power in this country as well.",gr214arg1
gr215,"You should care. What if the kid thinks that everyone has two Daddies or two mommies. How are they going to adequately explain the ""birds and the bees?""",c-abnormal,"What if the kid thinks that everyone has two Daddies or two mommies. How are they going to adequately explain the ""birds and the bees?""",gr215arg0
gr216,"Hey, my religion is against that, but that dosent mean it has to be outlawed for everyone  We live in a land of ""freedom"", even if we can't exercise taht freedom sometimes. It's just violating a citizen's right to free will to prohibit gay marriage.   I'm not really into gay marriage, but if other people are, i wish u luck in standing up for your beliefs",p-right_denied,It's just violating a citizen's right to free will to prohibit gay marriage.,gr216arg0
gr217,"omg what are you saying that if gay people start getting married there wont be anymore procreation...are you like 5 years old,the laws of attraction wont differ if gay men are getting married or no,that will only make a difference for gay people straight people will not be affected. either way gay people wont make other people gay,so procreation is still gonna happen. your point of view is so silly and has no sens. and by your logic it means that homosexuality is a plague wish is so wrong,how can you explain the existence of a gay person then? a woman and a men no???? if your friend is gay doesn't mean UL be infected or everyone around him will be gay that is so absurd. go read some more psychology people before you get influenced by your instinctive reason that was forged by ignorant individuals.",p-normal,"the laws of attraction wont differ if gay men are getting married or no,that will only make a difference for gay people straight people will not be affected. either way gay people wont make other people gay,so procreation is still gonna happen.",gr217arg0
