id,text,label,line,uid
ma167,"I support legalizing marijuana, because those countries that have marijuana legal have less problems with schedule 1 drugs. What happens in the US is that those who do smoke marijuana get caught with it and get put on probation. While they are on probation that start using Schedule 1 drugs like Cocaine, which exits your system in no more than 72hrs. This is why marijuana is a gateway drug. For those who do not smoke marijuana, I don't think that making it legal would make much of a difference. Marijuana is like cigarettes being so easy to come by that if you wanted to smoke it you would go get you some. By legalizing marijuana maybe some of our tax money used to keep those in prison for having marijuana could go towards something better, like education.",p-Other,"While they are on probation that start using Schedule 1 drugs like Cocaine, which exits your system in no more than 72hrs. This is why marijuana is a gateway drug.",ma167arg1
ma167,"I support legalizing marijuana, because those countries that have marijuana legal have less problems with schedule 1 drugs. What happens in the US is that those who do smoke marijuana get caught with it and get put on probation. While they are on probation that start using Schedule 1 drugs like Cocaine, which exits your system in no more than 72hrs. This is why marijuana is a gateway drug. For those who do not smoke marijuana, I don't think that making it legal would make much of a difference. Marijuana is like cigarettes being so easy to come by that if you wanted to smoke it you would go get you some. By legalizing marijuana maybe some of our tax money used to keep those in prison for having marijuana could go towards something better, like education.",p-legal,"By legalizing marijuana maybe some of our tax money used to keep those in prison for having marijuana could go towards something better, like education.",ma167arg2
ma169,"There is absolutly nothing wrong with smoking marijuana! in fact there are many more fatality or deaths using alchool every year. Make pot legal, tax it, and put rules and regulations along with it just as they did with alchool! Years ago alchool was illegal and bootleggers were dealing all over the world and if caught you would spend time in jail! Nowdays this is true with pot and we are filiing up the jails with drugdealers petty pot charges and theres no room for the real criminals such as the rappist and murderers!",p-right,Nowdays this is true with pot and we are filiing up the jails with drugdealers petty pot charges and theres no room for the real criminals such as the rappist and murderers!,ma169arg0
ma169,"There is absolutly nothing wrong with smoking marijuana! in fact there are many more fatality or deaths using alchool every year. Make pot legal, tax it, and put rules and regulations along with it just as they did with alchool! Years ago alchool was illegal and bootleggers were dealing all over the world and if caught you would spend time in jail! Nowdays this is true with pot and we are filiing up the jails with drugdealers petty pot charges and theres no room for the real criminals such as the rappist and murderers!",p-not_addictive,in fact there are many more fatality or deaths using alchool every year.,ma169arg1
ma169,"There is absolutly nothing wrong with smoking marijuana! in fact there are many more fatality or deaths using alchool every year. Make pot legal, tax it, and put rules and regulations along with it just as they did with alchool! Years ago alchool was illegal and bootleggers were dealing all over the world and if caught you would spend time in jail! Nowdays this is true with pot and we are filiing up the jails with drugdealers petty pot charges and theres no room for the real criminals such as the rappist and murderers!",p-legal,"Make pot legal, tax it, and put rules and regulations along with it just as they did with alchool!",ma169arg2
ma17,"sorry how understand this ""it is better for you than cigarettes.."" It was not and will not be better than cigarettes and alcohol. it is enough that we breathe. Legalization is the easiest way to solve the problem, not the case. I assure you. I had long been prohibited and smoking and everything else that poisons our lives. And life is difficult without the marijuana. Can not we just enjoy life without all these... and about God ... God only wants us all check and, in general, he created and did not say for what ....",c-health,I had long been prohibited and smoking and everything else that poisons our lives.,ma17arg0
ma17,"sorry how understand this ""it is better for you than cigarettes.."" It was not and will not be better than cigarettes and alcohol. it is enough that we breathe. Legalization is the easiest way to solve the problem, not the case. I assure you. I had long been prohibited and smoking and everything else that poisons our lives. And life is difficult without the marijuana. Can not we just enjoy life without all these... and about God ... God only wants us all check and, in general, he created and did not say for what ....",c-addiction,It was not and will not be better than cigarettes and alcohol.,ma17arg1
ma170,"How could you be so ignorant to do drugs anyways? The one thing that a drug targets is the brain, it alters and cripples every thought, it kills people, it depresses them, and marijuana fits in all of those positions. And drug users do this for social mobility? Comfort? And isolation? It seems very pointless to me, and it will affect everyone around you because anyone can be a victim. I support to end drugs.",c-mind,"it depresses them, and marijuana fits in all of those positions",ma170arg0
ma170,"How could you be so ignorant to do drugs anyways? The one thing that a drug targets is the brain, it alters and cripples every thought, it kills people, it depresses them, and marijuana fits in all of those positions. And drug users do this for social mobility? Comfort? And isolation? It seems very pointless to me, and it will affect everyone around you because anyone can be a victim. I support to end drugs.",c-health,"The one thing that a drug targets is the brain, it alters and cripples every thought,",ma170arg1
ma171,"In reality, Marijuana is just as bad as tobacco and alcohol, however, Marijuana is proven to be a gateway drug into crack cocaine, heroin, opium, etc. It is also proven that the typical marijuana user smokes until high, not until relaxed. When a person is high, he or she is not fully functional. Most daily alcohol drinkers do not drink to get drunk, they drink until they're relaxed, that is one reason alcohol is legal. Marijuana is unfiltered and will cause lung damage as well as tobacco, however tobacco does not affect how you function while marijuana does (as previously stated). Marijuana also has proven to take a permanent toll on the adolescent brain. It has proven poorer performance on thinking tasks, slower motor skill speed, poor attention span, poor verbal memory, and planning ability. Even with 3 weeks of abstinence of Marijuana, attention span is permanently affected but motor skills, planning ability, and thinking tasks have slightly increased but are still affected. With Marijuana use, the brain is working harder than it should causing stress, shorter life span, and a weaker body in the long run. Though Marijuana has proven to help slow down medical issues, it still only slows down, does not cure the medical issue. Same goes with prescription medicine. Most of them only slow down your issue, not get rid of it. The reason prescription medicines are legal is because your doctor needs to allow you to take it. I'm fine if you use marijuana because your doctor prescribes it to you, however most of the time, that is not the case and Marijuana is abused by many teens and young adults. There is a reason the future of America (and the world) is going downhill. The increased Marijuana use in high school and middle schoolers is one of the main reasons.",c-Other,There is a reason the future of America (and the world) is going downhill. The increased Marijuana use in high school and middle schoolers is one of the main reasons.,ma171arg0
ma171,"In reality, Marijuana is just as bad as tobacco and alcohol, however, Marijuana is proven to be a gateway drug into crack cocaine, heroin, opium, etc. It is also proven that the typical marijuana user smokes until high, not until relaxed. When a person is high, he or she is not fully functional. Most daily alcohol drinkers do not drink to get drunk, they drink until they're relaxed, that is one reason alcohol is legal. Marijuana is unfiltered and will cause lung damage as well as tobacco, however tobacco does not affect how you function while marijuana does (as previously stated). Marijuana also has proven to take a permanent toll on the adolescent brain. It has proven poorer performance on thinking tasks, slower motor skill speed, poor attention span, poor verbal memory, and planning ability. Even with 3 weeks of abstinence of Marijuana, attention span is permanently affected but motor skills, planning ability, and thinking tasks have slightly increased but are still affected. With Marijuana use, the brain is working harder than it should causing stress, shorter life span, and a weaker body in the long run. Though Marijuana has proven to help slow down medical issues, it still only slows down, does not cure the medical issue. Same goes with prescription medicine. Most of them only slow down your issue, not get rid of it. The reason prescription medicines are legal is because your doctor needs to allow you to take it. I'm fine if you use marijuana because your doctor prescribes it to you, however most of the time, that is not the case and Marijuana is abused by many teens and young adults. There is a reason the future of America (and the world) is going downhill. The increased Marijuana use in high school and middle schoolers is one of the main reasons.",c-mind,Marijuana also has proven to take a permanent toll on the adolescent brain.,ma171arg1
ma171,"In reality, Marijuana is just as bad as tobacco and alcohol, however, Marijuana is proven to be a gateway drug into crack cocaine, heroin, opium, etc. It is also proven that the typical marijuana user smokes until high, not until relaxed. When a person is high, he or she is not fully functional. Most daily alcohol drinkers do not drink to get drunk, they drink until they're relaxed, that is one reason alcohol is legal. Marijuana is unfiltered and will cause lung damage as well as tobacco, however tobacco does not affect how you function while marijuana does (as previously stated). Marijuana also has proven to take a permanent toll on the adolescent brain. It has proven poorer performance on thinking tasks, slower motor skill speed, poor attention span, poor verbal memory, and planning ability. Even with 3 weeks of abstinence of Marijuana, attention span is permanently affected but motor skills, planning ability, and thinking tasks have slightly increased but are still affected. With Marijuana use, the brain is working harder than it should causing stress, shorter life span, and a weaker body in the long run. Though Marijuana has proven to help slow down medical issues, it still only slows down, does not cure the medical issue. Same goes with prescription medicine. Most of them only slow down your issue, not get rid of it. The reason prescription medicines are legal is because your doctor needs to allow you to take it. I'm fine if you use marijuana because your doctor prescribes it to you, however most of the time, that is not the case and Marijuana is abused by many teens and young adults. There is a reason the future of America (and the world) is going downhill. The increased Marijuana use in high school and middle schoolers is one of the main reasons.",c-illegal,"It has proven poorer performance on thinking tasks, slower motor skill speed, poor attention span, poor verbal memory, and planning ability. Even with 3 weeks of abstinence of Marijuana, attention span is permanently affected but motor skills, planning ability, and thinking tasks have slightly increased but are still affected.",ma171arg2
ma171,"In reality, Marijuana is just as bad as tobacco and alcohol, however, Marijuana is proven to be a gateway drug into crack cocaine, heroin, opium, etc. It is also proven that the typical marijuana user smokes until high, not until relaxed. When a person is high, he or she is not fully functional. Most daily alcohol drinkers do not drink to get drunk, they drink until they're relaxed, that is one reason alcohol is legal. Marijuana is unfiltered and will cause lung damage as well as tobacco, however tobacco does not affect how you function while marijuana does (as previously stated). Marijuana also has proven to take a permanent toll on the adolescent brain. It has proven poorer performance on thinking tasks, slower motor skill speed, poor attention span, poor verbal memory, and planning ability. Even with 3 weeks of abstinence of Marijuana, attention span is permanently affected but motor skills, planning ability, and thinking tasks have slightly increased but are still affected. With Marijuana use, the brain is working harder than it should causing stress, shorter life span, and a weaker body in the long run. Though Marijuana has proven to help slow down medical issues, it still only slows down, does not cure the medical issue. Same goes with prescription medicine. Most of them only slow down your issue, not get rid of it. The reason prescription medicines are legal is because your doctor needs to allow you to take it. I'm fine if you use marijuana because your doctor prescribes it to you, however most of the time, that is not the case and Marijuana is abused by many teens and young adults. There is a reason the future of America (and the world) is going downhill. The increased Marijuana use in high school and middle schoolers is one of the main reasons.",c-health,"With Marijuana use, the brain is working harder than it should causing stress, shorter life span, and a weaker body in the long run.",ma171arg3
ma171,"In reality, Marijuana is just as bad as tobacco and alcohol, however, Marijuana is proven to be a gateway drug into crack cocaine, heroin, opium, etc. It is also proven that the typical marijuana user smokes until high, not until relaxed. When a person is high, he or she is not fully functional. Most daily alcohol drinkers do not drink to get drunk, they drink until they're relaxed, that is one reason alcohol is legal. Marijuana is unfiltered and will cause lung damage as well as tobacco, however tobacco does not affect how you function while marijuana does (as previously stated). Marijuana also has proven to take a permanent toll on the adolescent brain. It has proven poorer performance on thinking tasks, slower motor skill speed, poor attention span, poor verbal memory, and planning ability. Even with 3 weeks of abstinence of Marijuana, attention span is permanently affected but motor skills, planning ability, and thinking tasks have slightly increased but are still affected. With Marijuana use, the brain is working harder than it should causing stress, shorter life span, and a weaker body in the long run. Though Marijuana has proven to help slow down medical issues, it still only slows down, does not cure the medical issue. Same goes with prescription medicine. Most of them only slow down your issue, not get rid of it. The reason prescription medicines are legal is because your doctor needs to allow you to take it. I'm fine if you use marijuana because your doctor prescribes it to you, however most of the time, that is not the case and Marijuana is abused by many teens and young adults. There is a reason the future of America (and the world) is going downhill. The increased Marijuana use in high school and middle schoolers is one of the main reasons.",c-crime,"I'm fine if you use marijuana because your doctor prescribes it to you, however most of the time, that is not the case and Marijuana is abused by many teens and young adults.",ma171arg4
ma171,"In reality, Marijuana is just as bad as tobacco and alcohol, however, Marijuana is proven to be a gateway drug into crack cocaine, heroin, opium, etc. It is also proven that the typical marijuana user smokes until high, not until relaxed. When a person is high, he or she is not fully functional. Most daily alcohol drinkers do not drink to get drunk, they drink until they're relaxed, that is one reason alcohol is legal. Marijuana is unfiltered and will cause lung damage as well as tobacco, however tobacco does not affect how you function while marijuana does (as previously stated). Marijuana also has proven to take a permanent toll on the adolescent brain. It has proven poorer performance on thinking tasks, slower motor skill speed, poor attention span, poor verbal memory, and planning ability. Even with 3 weeks of abstinence of Marijuana, attention span is permanently affected but motor skills, planning ability, and thinking tasks have slightly increased but are still affected. With Marijuana use, the brain is working harder than it should causing stress, shorter life span, and a weaker body in the long run. Though Marijuana has proven to help slow down medical issues, it still only slows down, does not cure the medical issue. Same goes with prescription medicine. Most of them only slow down your issue, not get rid of it. The reason prescription medicines are legal is because your doctor needs to allow you to take it. I'm fine if you use marijuana because your doctor prescribes it to you, however most of the time, that is not the case and Marijuana is abused by many teens and young adults. There is a reason the future of America (and the world) is going downhill. The increased Marijuana use in high school and middle schoolers is one of the main reasons.",c-addiction,"it still only slows down, does not cure the medical issue.",ma171arg5
ma172,Actualy its proven that marijuana does not kill braincells.... in fact if anything recently it has been shown to be HEALTHY for your brain.. Recent studies have shown that a chemical found in marijuana reduced the size of cancerous brain tumors in lab mice,p-medicine,in fact if anything recently it has been shown to be HEALTHY for your brain,ma172arg0
ma172,Actualy its proven that marijuana does not kill braincells.... in fact if anything recently it has been shown to be HEALTHY for your brain.. Recent studies have shown that a chemical found in marijuana reduced the size of cancerous brain tumors in lab mice,p-no_damage,Recent studies have shown that a chemical found in marijuana reduced the size of cancerous brain tumors in lab mice,ma172arg1
ma173,NO!!!!! All the government would have to do is tax it and legalize it economy will shoot up!!!!!,p-legal,All the government would have to do is tax it and legalize it economy will shoot up!!!!!,ma173arg0
ma174,Oh... could you tell me... is that what happend when they ended alcohol prohibition? No it wasnt was it... Also is that what happened in the netherlands when they legalized drugs? No it wasnt... quite the opposite actually,p-legal,is that what happened in the netherlands when they legalized drugs? No it wasnt... quite the opposite actually,ma174arg0
ma175,ahhhhhhhhhhhhhhhhhh come on guys then the government could make millions of dollars n it...  And people who need it for medicinal purposes could actually feel better...  Don't you see the irony of it all???  Pot is not a gateway drug.  Sharon  ~The Baby Boomer Queen~  babyboomeradvisorclub.com,p-medicine,people who need it for medicinal purposes could actually feel better,ma175arg0
ma175,ahhhhhhhhhhhhhhhhhh come on guys then the government could make millions of dollars n it...  And people who need it for medicinal purposes could actually feel better...  Don't you see the irony of it all???  Pot is not a gateway drug.  Sharon  ~The Baby Boomer Queen~  babyboomeradvisorclub.com,p-legal,come on guys then the government could make millions of dollars n it,ma175arg1
ma176,"I have to disagree with your comparison of marijuana to alcohol in some respects. Although it is true that being high is kind of similar to being drunk there are some significant differences; marijuana makes things feel, for lack of a better term, sillier. Alcohol on the other hand, when used in excess can lead to blacking out, vomiting and not remembering what happened. In this way alcohol is significantly more dangerous. Whereas you can die from alcohol intoxication, too much marijuana really can't hurt you. Also, most of the negative feelings associated with alcohol, such as guilt and regret, are typically not experienced when using marijuana. We have also seen what happens when you make alcohol illegal: organized crime grew significantly in major cities because they were able to make an absurd amount of money selling bootleg liquor. Comparing alcohol to marijuana in this context would be accurate. The selling of marijuana by gangs is very profitable. You say that we should go down to Mexico to smoke but I live in Delaware and if I want to smoke with my friends going to Mexico for a weekend isn't a viable option. Instead I would have to find a drug dealer. This puts money in the hands of bad people. Legalization would put a stop to this.   Finally, for someone who claims to love the USA so much you seem to be okay with suppressing freedoms. The reason Mexico is different from the US is because they are relatively poor, their government is corrupt, and crime is rampant. Keeping marijuana illegal only helps criminals, so if you want the US to not be like Mexico then you should encourage the legalization of marijuana.",p-not_addictive,"Alcohol on the other hand, when used in excess can lead to blacking out, vomiting and not remembering what happened. In this way alcohol is significantly more dangerous. Whereas you can die from alcohol intoxication, too much marijuana really can't hurt you.",ma176arg0
ma176,"I have to disagree with your comparison of marijuana to alcohol in some respects. Although it is true that being high is kind of similar to being drunk there are some significant differences; marijuana makes things feel, for lack of a better term, sillier. Alcohol on the other hand, when used in excess can lead to blacking out, vomiting and not remembering what happened. In this way alcohol is significantly more dangerous. Whereas you can die from alcohol intoxication, too much marijuana really can't hurt you. Also, most of the negative feelings associated with alcohol, such as guilt and regret, are typically not experienced when using marijuana. We have also seen what happens when you make alcohol illegal: organized crime grew significantly in major cities because they were able to make an absurd amount of money selling bootleg liquor. Comparing alcohol to marijuana in this context would be accurate. The selling of marijuana by gangs is very profitable. You say that we should go down to Mexico to smoke but I live in Delaware and if I want to smoke with my friends going to Mexico for a weekend isn't a viable option. Instead I would have to find a drug dealer. This puts money in the hands of bad people. Legalization would put a stop to this.   Finally, for someone who claims to love the USA so much you seem to be okay with suppressing freedoms. The reason Mexico is different from the US is because they are relatively poor, their government is corrupt, and crime is rampant. Keeping marijuana illegal only helps criminals, so if you want the US to not be like Mexico then you should encourage the legalization of marijuana.",p-legal,"most of the negative feelings associated with alcohol, such as guilt and regret, are typically not experienced when using marijuana.",ma176arg1
ma177,"Ill make it simple... Legal 420 = More Taxes, Lets take money from the drug dealers and put it back into our communities! You will be knocking out two birds with one stone!",p-legal,"Legal 420 = More Taxes, Lets take money from the drug dealers and put it back into our communities! You will be knocking out two birds with one stone!",ma177arg0
ma178,"If you meen short term cognitive thinking whilst stoned that is one suggestion but there is also a view that Marijuana can open the mind making you more responsive to stimuli some people enjoy music more when they have had a smoke but this is the same as alchohol there are many stories of people not thinking straight when drunk, Alchohol and Marijuana are peobably much the same when it comes to doing something stupid when wasted",p-medicine,Marijuana can open the mind making you more responsive to stimuli some people enjoy music more when they have had a smoke,ma178arg0
ma18,If you just look at what happened with the hippie movement you can see that its not a good idea.,c-crime,If you just look at what happened with the hippie movement you can see that its not a good idea.,ma18arg0
ma180,"I totally agree with you!!!! Marijuana is NOT a gateway drug. Personally, I think, our economy would improve drastically if marijuana is legalized.",p-legal,our economy would improve drastically if marijuana is legalized.,ma180arg0
ma181,"heck yea it should. people are gonna do it anyways and all this is doing is putting people in jail and this could actually create more jobs =P. but it should be limited, like alcohol: no drinking and driving, must be sober to work etc. so yea, absolutely it should be legal. like gay marriage. are they afraid of a lack of babies? this world is over populated already. we don't have the resources to sustain our rapidly growing population. i hate to say this but we should also legalize suicide.",p-right,people are gonna do it anyways,ma181arg0
ma181,"heck yea it should. people are gonna do it anyways and all this is doing is putting people in jail and this could actually create more jobs =P. but it should be limited, like alcohol: no drinking and driving, must be sober to work etc. so yea, absolutely it should be legal. like gay marriage. are they afraid of a lack of babies? this world is over populated already. we don't have the resources to sustain our rapidly growing population. i hate to say this but we should also legalize suicide.",p-legal,all this is doing is putting people in jail,ma181arg1
ma182,Its about time people were stopped being penalized for having a habit .,p-right,Its about time people were stopped being penalized for having a habit .,ma182arg0
ma183,"People don't use Marijuana to  cure  anything, just in the same way we don't use Aspirin or any other painkiller, or most medicines, to cure anything, as most medicines are used to treat the symptoms until the ailment goes away, or, if it never does, to make life a bit more bearable.   Prohibition didn't work for a reason. People don't take too well to getting their freedoms taken away. Alcohol was part of the national culture. While marijuana is not part of our national culture, we would still be better off making it legal.",p-right,People don't take too well to getting their freedoms taken away.,ma183arg0
ma184,The problem is that people under the influence of marijuana are more likely to commit crimes.   There is not a single shred of scientific evidence to support this notion.,p-Other,The problem is that people under the influence of marijuana are more likely to commit crimes.   There is not a single shred of scientific evidence to support this notion.,ma184arg0
ma185,"Yes. Smoking pot may not be a good idea, but it's no more harmful than alcohol or cigarettes, and does not harm anyone who doesn't choose to take it up. Especially with our current budget restrictions, we can't afford to save people from their own stupid decisions.",p-not_addictive,"it's no more harmful than alcohol or cigarettes,",ma185arg0
ma185,"Yes. Smoking pot may not be a good idea, but it's no more harmful than alcohol or cigarettes, and does not harm anyone who doesn't choose to take it up. Especially with our current budget restrictions, we can't afford to save people from their own stupid decisions.",p-Other,"with our current budget restrictions, we can't afford to save people from their own stupid decisions.",ma185arg1
ma186,"Yes, I feel it could happen...but that is just me. If everyone was enjoying a little weed at the same time, we owuld likey solve world peace and add the the hunger problem around the planet.",p-Other,"If everyone was enjoying a little weed at the same time, we owuld likey solve world peace and add the the hunger problem around the planet.",ma186arg0
ma187,ingesting cannabis can increase your brain cell growth.   Which is why people feel smarter after eating a couple of pot brownies ;),p-medicine,ingesting cannabis can increase your brain cell growth.   Which is why people feel smarter after eating a couple of pot brownies ;),ma187arg0
ma188,Thank you for being open minded Jake. But I have to disagree with you on the fact that you think it will not do wonders for the economy. With the legaliztion of Cannabis would most certainly come the legaliztion to grow and manufacture Hemp products. Hemp can be used for virutally anything and the industry would explode over night. You have to remember that legaliztion would effect multiple markets.,p-legal,With the legaliztion of Cannabis would most certainly come the legaliztion to grow and manufacture Hemp products. Hemp can be used for virutally anything and the industry would explode over night. You have to remember that legaliztion would effect multiple markets.,ma188arg0
ma189,"Here's the solution: Legalize marijuana and just tax it. That'll cut down on law enforcement costs, plus the cops can worry about more important stuff like making sure national heathcare plans don't get passed. Oh wait...",p-legal,"That'll cut down on law enforcement costs, plus the cops can worry about more important stuff like making sure national heathcare plans don't get passed",ma189arg0
ma19,"Cannabis is a wonderful substance, it is harmless, a great way to relax and has never killed anyone... But saying that a drug can bring world peace, thats pushing it to far.",p-no_damage,"Cannabis is a wonderful substance, it is harmless, a great way to relax and has never killed anyone",ma19arg0
ma190,"Marijuana should definitely be legalized. Tobacco is much more harmful to the human body yet the government bows down to the needs of ""Big Tobacco"". The government spends so much money on the ""War on Drugs"" and yet doesn't realize if they just legalized marijuana they could start taxing it and collecting a ton of money that could be put to better purposes, such as fixing health care or Social Security.",p-not_addictive,"Tobacco is much more harmful to the human body yet the government bows down to the needs of ""Big Tobacco"".",ma190arg0
ma190,"Marijuana should definitely be legalized. Tobacco is much more harmful to the human body yet the government bows down to the needs of ""Big Tobacco"". The government spends so much money on the ""War on Drugs"" and yet doesn't realize if they just legalized marijuana they could start taxing it and collecting a ton of money that could be put to better purposes, such as fixing health care or Social Security.",p-legal,"The government spends so much money on the ""War on Drugs"" and yet doesn't realize if they just legalized marijuana they could start taxing it and collecting a ton of money that could be put to better purposes, such as fixing health care or Social Security.",ma190arg1
ma192,"Alcohol is bad, fast food is bad, cigarettes account for 85% of drug related deaths. Caffeine addictive and bad for you too in excess. Should we ban them too?",p-not_addictive,"Alcohol is bad, fast food is bad, cigarettes account for 85% of drug related deaths. Caffeine addictive and bad for you too in excess. Should we ban them too?",ma192arg0
ma193,"I'm not going to restate all of the reasons that it should be legal said above me, but honestly, it should be legal.  Anything that grows out of the Earth should be legal to do whatever you'd like to do with it.",p-Other,Anything that grows out of the Earth should be legal to do whatever you'd like to do with it.,ma193arg0
ma194,The only reason that no one is ever reported dying from it is because it's impossible to overdose on it. There have been plenty of highway deaths associated with marajuanna use.,c-health,There have been plenty of highway deaths associated with marajuanna use.,ma194arg0
ma195,"Laws aren't really doing anything to stop cannabis consumption, anyway. If you legalized, you could tax it too. Sure, legalize marijuana. But that's not the problem, is it?  But I am personally against recreational drug use. Why is life so boring that one requires external stimulants? Unless restricted live in a cell forever and the like, it's always possible go something with your life. Society didn't spend all those years on people, raising them, feeding them, just to waste resources.",c-Other,"Society didn't spend all those years on people, raising them, feeding them, just to waste resources.",ma195arg0
ma196,"That's why weed should be legalized so we can control what goes into it and what it is cut with. Weed on its own isn't too bad (apart from obviously the effects of smoking it on your lungs), it is the shit that dealers put into it to bulk it up to make more money that effects people.   I have to agree with your last comment though. You should never think weed, cigarettes or alcohol are totally harmless.",p-not_addictive,Weed on its own isn't too bad,ma196arg0
ma196,"That's why weed should be legalized so we can control what goes into it and what it is cut with. Weed on its own isn't too bad (apart from obviously the effects of smoking it on your lungs), it is the shit that dealers put into it to bulk it up to make more money that effects people.   I have to agree with your last comment though. You should never think weed, cigarettes or alcohol are totally harmless.",c-addiction,"You should never think weed, cigarettes or alcohol are totally harmless.",ma196arg1
ma196,"That's why weed should be legalized so we can control what goes into it and what it is cut with. Weed on its own isn't too bad (apart from obviously the effects of smoking it on your lungs), it is the shit that dealers put into it to bulk it up to make more money that effects people.   I have to agree with your last comment though. You should never think weed, cigarettes or alcohol are totally harmless.",p-legal,That's why weed should be legalized so we can control what goes into it and what it is cut with.,ma196arg2
ma197,"I really hate drugs, but honestly, I'm tired of waging war on high dealers and hobos and kids who cave in to peer pressure. The prison ruins their lives and we're wasting so much money by doing this.",p-right,The prison ruins their lives and we're wasting so much money by doing this.,ma197arg0
ma197,"I really hate drugs, but honestly, I'm tired of waging war on high dealers and hobos and kids who cave in to peer pressure. The prison ruins their lives and we're wasting so much money by doing this.",p-Other,I'm tired of waging war on high dealers,ma197arg1
ma198,"I totally agree. In addition to this argument, marijuana should be legal for many reasons. It would be financially beneficial for farmers to grow marijuana in their fields in the U.S. Instead of relying on prescription drugs, marijuana helps with medical conditions concerning: Glaucoma, arthritis, cancer, pain, nausea, AIDS, Multiple Sclerosis, Brain Injury/Stroke, Anti-Tumor Effects, Asthma, Epilepsy, Schizophrenia, Migraine, and eating disorders. It also helps with increased intelligence and focused attention. Marijuana should have been legalized when alcohol was legalized.",p-not_addictive,Marijuana should have been legalized when alcohol was legalized.,ma198arg0
ma198,"I totally agree. In addition to this argument, marijuana should be legal for many reasons. It would be financially beneficial for farmers to grow marijuana in their fields in the U.S. Instead of relying on prescription drugs, marijuana helps with medical conditions concerning: Glaucoma, arthritis, cancer, pain, nausea, AIDS, Multiple Sclerosis, Brain Injury/Stroke, Anti-Tumor Effects, Asthma, Epilepsy, Schizophrenia, Migraine, and eating disorders. It also helps with increased intelligence and focused attention. Marijuana should have been legalized when alcohol was legalized.",p-medicine,"Instead of relying on prescription drugs, marijuana helps with medical conditions concerning: Glaucoma, arthritis, cancer, pain, nausea, AIDS, Multiple Sclerosis, Brain Injury/Stroke, Anti-Tumor Effects, Asthma, Epilepsy, Schizophrenia, Migraine, and eating disorders. It also helps with increased intelligence and focused attention.",ma198arg1
ma198,"I totally agree. In addition to this argument, marijuana should be legal for many reasons. It would be financially beneficial for farmers to grow marijuana in their fields in the U.S. Instead of relying on prescription drugs, marijuana helps with medical conditions concerning: Glaucoma, arthritis, cancer, pain, nausea, AIDS, Multiple Sclerosis, Brain Injury/Stroke, Anti-Tumor Effects, Asthma, Epilepsy, Schizophrenia, Migraine, and eating disorders. It also helps with increased intelligence and focused attention. Marijuana should have been legalized when alcohol was legalized.",p-legal,It would be financially beneficial for farmers to grow marijuana in their fields in the U.S,ma198arg2
ma199,"No alcohol does not just cause brain damage in minors. Thank you for the lesson in high school biology though.   http://pubs.niaaa.nih.gov/publications/ aa63/aa63.htm     http://www.alcohol-drug.com/ neuropsych.htm     http://www.biologynews. net/archives/2005/11/07/ mapping_alcohol_brain_damage.html    Sustained alcohol abuse actually kills brain cells.   ""The only difference is that marijuana smoke has way more carbon monoxide. Inhaling this will limit the amount of oxygen that can go to your brain and can kill brain cells if they do not get enough oxygen. It could also cause other parts of the body to not get enough oxygen, like the muscles and the heart.""   Marijuana smoke does not kill brain cells. It does not lead to cerebral hypoxia.   ""This is why when people are high, they slow down.""   No first of all that is not why people ""slow down."" Your heart rate actually increases from ingesting THC. Once again you demonstrate how little you know about this.  You are trying to reference the fact that correlation does not prove causation. While they may have never proven 100% that if you smoke you will very likely get cancer, observational studies on humans have shown an incredibly strong link between smoking cigarettes and developing cancer. This is good enough proof for medicine.  But marijuana does not harm your blood vessels. Find me a source that says it does.",p-not_addictive,marijuana does not harm your blood vessels,ma199arg0
ma199,"No alcohol does not just cause brain damage in minors. Thank you for the lesson in high school biology though.   http://pubs.niaaa.nih.gov/publications/ aa63/aa63.htm     http://www.alcohol-drug.com/ neuropsych.htm     http://www.biologynews. net/archives/2005/11/07/ mapping_alcohol_brain_damage.html    Sustained alcohol abuse actually kills brain cells.   ""The only difference is that marijuana smoke has way more carbon monoxide. Inhaling this will limit the amount of oxygen that can go to your brain and can kill brain cells if they do not get enough oxygen. It could also cause other parts of the body to not get enough oxygen, like the muscles and the heart.""   Marijuana smoke does not kill brain cells. It does not lead to cerebral hypoxia.   ""This is why when people are high, they slow down.""   No first of all that is not why people ""slow down."" Your heart rate actually increases from ingesting THC. Once again you demonstrate how little you know about this.  You are trying to reference the fact that correlation does not prove causation. While they may have never proven 100% that if you smoke you will very likely get cancer, observational studies on humans have shown an incredibly strong link between smoking cigarettes and developing cancer. This is good enough proof for medicine.  But marijuana does not harm your blood vessels. Find me a source that says it does.",p-no_damage,observational studies on humans have shown an incredibly strong link between smoking cigarettes and developing cancer.,ma199arg1
ma2,"I disagree, a gateway drug means you get high and in-turn want to get higher by any means necessary so you move on to another drug. I have known kids who smoke pot and move on to moms medicine chest, no dealer involved.",c-addiction,"a gateway drug means you get high and in-turn want to get higher by any means necessary so you move on to another drug. I have known kids who smoke pot and move on to moms medicine chest, no dealer involved.",ma2arg0
ma20,"It seems that all of your arguments apply equally well, if not better, to alcohol. Do you think that alcohol should be illegal?",p-not_addictive,"It seems that all of your arguments apply equally well, if not better, to alcohol. Do you think that alcohol should be illegal?",ma20arg0
ma202,Drugs are really really really reallly really really really BAD.,c-addiction,Drugs are really really really reallly really really really BAD.,ma202arg0
