id,text,label,line,uid
oba206,"I happen to think he's doing awsome, even if one disagrees, this hatred cannot possibly be based in reality.   Because everyone who disagrees with you must not be involved in reality...  As for your list of ""accomplishments"" it was rather clever of you to use a link to another forums and by doing so hiding the fact that the list is from DailyKos.  I wish I could color code stuff, but bold will represent things that are nothing special or would have most likely been done by McCain and italics will represent something that should not be the government's job or something that is not even an accomplishment.   1. Taxes are the main gripe of all those fat pasty Tea Party weirdos. Yet this very year is the least taxes Americans have paid then at any time during the Bush administration. Where were these lard asses when there was a white guy in office?   Cutting taxes is something that just about any leader would do in a recession, its the future tax hikes to cancel out the huge deficits that people are pissed about.   2.  Spending has actually been cut, and everyone conveniently ignored that Obama finally ended the f-22 program which Presidents have been trying to elimante but couldn't because they were not cool enough since Bush Sr. In fact Obama has passed 60% of cuts, much more than Bush Jr. - hence actually shrinking the size of government.   $82.69 billion dollar deficits this April, though it is nice to see the military industrial complex get a kick in the balls.   3.  Every nation that has ever passed a Healthcare plan similar to the one Obama passed was happy for it and held that residing government in great esteem in subsequent generations. This will be no different. If nothing else he has already assured his spot in world history as a great American President for this alone despite knee-jerk ""there's a monster in your closet"" reaction from the perpetually scared right.   I'm sure the free-riders in this country will love it and those who realize that we have no way to pay for it will hate.   4. Due to the stimulus package, the economy is improving. Here is a jobs chart link And that is actually off, we actually gained 200,000 jobs in January the most recent numbers indicate.   Keynesian economics: Fix something in the short run only to see it fail even more in the long run.   5. We are leaving Iraq, and we are doing better in Afghanistan since Obama took office now that we are actually concentrating on the terrorists responsible for 911 instead of chasing Cheyene's oil interests.  I oppose the war, but I'll give him credit for recent success.   And here's a list of things Obama has done, some may not agree with everything, but at least he isn't at Camp David or reading to Kindergartners on the tax payer's dime:   1.Ordered all federal agencies to undertake a study and make recommendations for ways to cut spending   Trying to make agencies more efficient is not a new concept.   1.Ordered a review of all federal operations to identify and cut wasteful spending and practices   See above.  1.Instituted enforcement for equal pay for women  I'll give him credit... though if women are to except maternity leave then they ought to expect lesser pay.   1.Beginning the withdrawal of US troops from Iraq  Good.   1.Families of fallen soldiers have expenses covered to be on hand when the body arrives at Dover AFB   McCain would have likely done something similar.   1.Ended media blackout on war casualties; reporting full information   Seeing as every tv station not named Fox is in the tank for him this is not much of accomplishment.   1.Ended media blackout on covering the return of fallen soldiers to Dover AFB; the media is now permitted to do so pending adherence to respectful rules and approval of fallen soldier's family  Good.   1.The White House and federal government are respecting the Freedom of Information Act   Until what goes on behind closed doors with the Federal Reserve and Obama's negotiations with Unions and Democrats this is not much of an accomplishment.   1.Instructed all federal agencies to promote openness and transparency as much as possible   Really? They are counting this as an accomplishment?  1.Limits on lobbyist's access to the White House  I like this one.  1.Limits on White House aides working for lobbyists after their tenure in the administration  There are still loop holes but if this policy works I'll give him credit.   1.Ended the previous stop-loss policy that kept soldiers in Iraq/Afghanistan longer than their enlistment date   McCain might have done something like this, but I'll give Obama credit.  1.Phasing out the expensive F-22 war plane and other outdated weapons systems, which weren't even used or needed in Iraq/Afghanistan  1.Removed restrictions on embryonic stem-cell research   1.Federal support for stem-cell and new biomedical research   I don't mind stem-cell research, but tax payers should not pay for it.    1.New federal funding for science and research labs   Not their job to do so.  1.States are permitted to enact federal fuel efficiency standards above federal standards  I would respect this if he had a consistent record as to what the states are allowed to.  1.Increased infrastructure spending (roads, bridges, power plants) after years of neglect   1.Funds for high-speed, broadband Internet access to K-12 schools   Not government's job.   1.New funds for school construction   Not government's job, the schools still suck anyways.    1.The prison at Guantanamo Bay is being phased out   This one is just fucking retarded and is nothing more then a PR move. If he wants to change the prison's policies then that is one thing, but closing down a prison only to send the prisoners elsewhere is just stupid.    1.US Auto industry rescue plan   Propping up failing companies is not an accomplishment.    1.Housing rescue plan   He still needs to fix Fannie and Freddie.   1.$789 billion economic stimulus plan   The tax cut parts were good, the rest not so much.   1.The public can meet with federal housing insurers to refinance (the new plan can be completed in one day) a mortgage if they are having trouble paying   1.US financial and banking rescue plan   Not government's job.  1.The secret detention facilities in Eastern Europe and elsewhere are being closed  Good.  1.Ended the previous policy; the US now has a no torture policy and is in compliance with the Geneva Convention standards  Good   1.Better body armor is now being provided to our troops   McCain would have done the same.  1.The missile defense program is being cut by $1.4 billion in 2010  Good.   1.Restarted the nuclear nonproliferation talks and building back up the nuclear inspection infrastructure/protocols   New policy with new president, nothing special.  1.Reengaged in the treaties/agreements to protect the Antarctic  Protect it from what?   1.Reengaged in the agreements/talks on global warming and greenhouse gas emissions   More bull shit regulations from self righteous environmentalists.    1.Visited more countries and met with more world leaders than any president in his first six months in office   And now they like us more... so what?    1.Successful release of US captain held by Somali pirates; authorized the SEALS to do their job   Do you really think that a Republican would have hesitated to have the SEALS do their job?   1.US Navy increasing patrols off Somali coast   Do you really think that a Republican would have hesitated to increased military presence?    1.Attractive tax write-offs for those who buy hybrid automobiles   Preferential treatment to his environmental followers is not an accomplishment.    1.Cash for clunkers program offers vouchers to trade in fuel inefficient, polluting old cars for new cars; stimulated auto sales   Not the government's job, no way to pay for the program, Japan automakers love us now.  1.Announced plans to purchase fuel efficient American-made fleet for the federal government   1.Expanded the SCHIP program to cover health care for 4 million more children   Not government's job.   1.Signed national service legislation; expanded national youth service program   Not government's job.   1.Instituted a new policy on Cuba, allowing Cuban families to return home to visit loved ones   He could just lift the ban on Cuba altogether seeing as it hurts the Cuban people more then it hurts their government.    1.Ended the previous policy of not regulating and labeling carbon dioxide emissions   Not government's job.   1.Expanding vaccination programs   And wasting millions in the process on unused vaccines.    1.Immediate and efficient response to the floods in North Dakota and other natural disasters   MSNBC was criticizing the government for not doing anything, enforcing something like this after you are chewed out is not an accomplishment.   1.Closed offshore tax safe havens  Good.  1.Negotiated deal with Swiss banks to permit US government to gain access to records of tax evaders and criminals  Good.  1.Ended the previous policy of offering tax benefits to corporations who outsource American jobs; the new policy is to promote in-sourcing to bring jobs back  Good.  1.Ended the previous practice of protecting credit card companies; in place of it are new consumer protections from credit card industry's predatory practices  Good.   1.Energy producing plants must begin preparing to produce 15% of their energy from renewable sources   Not government's job.   1.Lower drug costs for seniors   Not government's job.  1.Ended the previous practice of forbidding Medicare from negotiating with drug manufacturers for cheaper drugs; the federal government is now realizing hundreds of millions in savings  Good   1.Increasing pay and benefits for military personnel   McCain would have done something similar.   1.Improved housing for military personnel   McCain would have done something similar.   1.Initiating a new policy to promote federal hiring of military spouses   McCain would have done something similar.   1.Improved conditions at Walter Reed Military Hospital and other military hospitals   McCain would have done something similar.   1.Increasing student loans   Not government's job, not only that but they have failed to address growing tuition costs which negates the benefits of increasing loans.  1.Increasing opportunities in AmeriCorps program  Ehhh, sure, I like this one.  1.Sent envoys to Middle East and other parts of the world that had been neglected for years; reengaging in multilateral and bilateral talks and diplomacy  Good   1.Established a new cyber security office   And now he wants the government to be able to take control of the internet in case of ""emergency"".   1.Beginning the process of reforming and restructuring the military 20 years after the Cold War to a more modern fighting force; this includes new procurement policies, increasing size of military, new technology and cyber units and operations, etc.   New president, new policy.   1.Ended previous policy of awarding no-bid defense contracts  Good   1.Ordered a review of hurricane and natural disaster preparedness   Sounds like something any president would do.   1.Established a National Performance Officer charged with saving the federal government money and making federal operations more efficient    1.Students struggling to make college loan payments can have their loans refinanced   Not government's job, if they really gave a shit then they would have fixed the problem of the rising costs of college, but seeing as the left is in love with academia I doubt that will happen.   1.Improving benefits for veterans   McCain.   1.Many more press conferences and town halls and much more media access than previous administration   Narcissism is not an accomplishment.   1.Instituted a new focus on mortgage fraud  Good.   1.The FDA is now regulating tobacco   Increasing the role of the nanny state is not an accomplishment.    1.Ended previous policy of cutting the FDA and circumventing FDA rules   Increasing the role of the nanny state is not an accomplishment.  1.Ended previous practice of having White House aides rewrite scientific and environmental rules, regulations, and reports  Good.   1.Authorized discussions with North Korea and private mission by Pres. Bill Clinton to secure the release of two Americans held in prisons   The reporters were not worth the costs.   1.Authorized discussions with Myanmar and mission by Sen. Jim Web to secure the release of an American held captive   Not worth the costs.  1.Making more loans available to small businesses  1.Established independent commission to make recommendations on slowing the costs of Medicare  Good.   1.Appointment of first Latina to the Supreme Court   I thought race did not matter to the left? Anyways, he appointed some bitch that he knew would agree with him on most issues, that is not an accomplishment that is politicizing the court, though that is nothing new.   1.Authorized construction/opening of additional health centers to care for veterans   McCain.   1.Limited salaries of senior White House aides; cut to $100,000   They should be making a lot less.   1.Renewed loan guarantees for Israel   Fuck Israel.   1.Changed the failing/status quo military command in Afghanistan   New president, new policy.   1.Deployed additional troops to Afghanistan   McCain.  1.New Afghan War policy that limits aerial bombing and prioritizes aid, development of infrastructure, diplomacy, and good government practices by Afghans  New president, new policy, but since this a really good policy I'll give him credit.  1.Announced the long-term development of a national energy grid with renewable sources and cleaner, efficient energy production   1.Returned money authorized for refurbishment of White House offices and   private living quarters   PR move.   1.Paid for redecoration of White House living quarters out of his own pocket   Really? Kos included this with accomplishments.    1.Held first Seder in White House   He threw a Jewish party? That's an accomplishment?  1.Attempting to reform the nation's healthcare system which is the most expensive in the world yet leaves almost 50 million without health insurance and millions more under insured  Already listed.   1.Has put the ball in play for comprehensive immigration reform   States are passing their own laws because they are tired of inaction at federal level.   1.Has announced his intention to push for energy reform   I wasn't aware that simply announcing a plan was an accomplishment. And since this is the Kos what they mean by ""reform"" is cap and trade that will cause electricity costs to sky rocket while at the same time allowing large companies to continue to pollute as long as they are willing to buy credits.   1.Has announced his intention to push for education reform   I wasn't aware that simply announcing a plan was an accomplishment.",c-economy,Keynesian economics: Fix something in the short run only to see it fail even more in the long run.,oba206arg1
oba206,"I happen to think he's doing awsome, even if one disagrees, this hatred cannot possibly be based in reality.   Because everyone who disagrees with you must not be involved in reality...  As for your list of ""accomplishments"" it was rather clever of you to use a link to another forums and by doing so hiding the fact that the list is from DailyKos.  I wish I could color code stuff, but bold will represent things that are nothing special or would have most likely been done by McCain and italics will represent something that should not be the government's job or something that is not even an accomplishment.   1. Taxes are the main gripe of all those fat pasty Tea Party weirdos. Yet this very year is the least taxes Americans have paid then at any time during the Bush administration. Where were these lard asses when there was a white guy in office?   Cutting taxes is something that just about any leader would do in a recession, its the future tax hikes to cancel out the huge deficits that people are pissed about.   2.  Spending has actually been cut, and everyone conveniently ignored that Obama finally ended the f-22 program which Presidents have been trying to elimante but couldn't because they were not cool enough since Bush Sr. In fact Obama has passed 60% of cuts, much more than Bush Jr. - hence actually shrinking the size of government.   $82.69 billion dollar deficits this April, though it is nice to see the military industrial complex get a kick in the balls.   3.  Every nation that has ever passed a Healthcare plan similar to the one Obama passed was happy for it and held that residing government in great esteem in subsequent generations. This will be no different. If nothing else he has already assured his spot in world history as a great American President for this alone despite knee-jerk ""there's a monster in your closet"" reaction from the perpetually scared right.   I'm sure the free-riders in this country will love it and those who realize that we have no way to pay for it will hate.   4. Due to the stimulus package, the economy is improving. Here is a jobs chart link And that is actually off, we actually gained 200,000 jobs in January the most recent numbers indicate.   Keynesian economics: Fix something in the short run only to see it fail even more in the long run.   5. We are leaving Iraq, and we are doing better in Afghanistan since Obama took office now that we are actually concentrating on the terrorists responsible for 911 instead of chasing Cheyene's oil interests.  I oppose the war, but I'll give him credit for recent success.   And here's a list of things Obama has done, some may not agree with everything, but at least he isn't at Camp David or reading to Kindergartners on the tax payer's dime:   1.Ordered all federal agencies to undertake a study and make recommendations for ways to cut spending   Trying to make agencies more efficient is not a new concept.   1.Ordered a review of all federal operations to identify and cut wasteful spending and practices   See above.  1.Instituted enforcement for equal pay for women  I'll give him credit... though if women are to except maternity leave then they ought to expect lesser pay.   1.Beginning the withdrawal of US troops from Iraq  Good.   1.Families of fallen soldiers have expenses covered to be on hand when the body arrives at Dover AFB   McCain would have likely done something similar.   1.Ended media blackout on war casualties; reporting full information   Seeing as every tv station not named Fox is in the tank for him this is not much of accomplishment.   1.Ended media blackout on covering the return of fallen soldiers to Dover AFB; the media is now permitted to do so pending adherence to respectful rules and approval of fallen soldier's family  Good.   1.The White House and federal government are respecting the Freedom of Information Act   Until what goes on behind closed doors with the Federal Reserve and Obama's negotiations with Unions and Democrats this is not much of an accomplishment.   1.Instructed all federal agencies to promote openness and transparency as much as possible   Really? They are counting this as an accomplishment?  1.Limits on lobbyist's access to the White House  I like this one.  1.Limits on White House aides working for lobbyists after their tenure in the administration  There are still loop holes but if this policy works I'll give him credit.   1.Ended the previous stop-loss policy that kept soldiers in Iraq/Afghanistan longer than their enlistment date   McCain might have done something like this, but I'll give Obama credit.  1.Phasing out the expensive F-22 war plane and other outdated weapons systems, which weren't even used or needed in Iraq/Afghanistan  1.Removed restrictions on embryonic stem-cell research   1.Federal support for stem-cell and new biomedical research   I don't mind stem-cell research, but tax payers should not pay for it.    1.New federal funding for science and research labs   Not their job to do so.  1.States are permitted to enact federal fuel efficiency standards above federal standards  I would respect this if he had a consistent record as to what the states are allowed to.  1.Increased infrastructure spending (roads, bridges, power plants) after years of neglect   1.Funds for high-speed, broadband Internet access to K-12 schools   Not government's job.   1.New funds for school construction   Not government's job, the schools still suck anyways.    1.The prison at Guantanamo Bay is being phased out   This one is just fucking retarded and is nothing more then a PR move. If he wants to change the prison's policies then that is one thing, but closing down a prison only to send the prisoners elsewhere is just stupid.    1.US Auto industry rescue plan   Propping up failing companies is not an accomplishment.    1.Housing rescue plan   He still needs to fix Fannie and Freddie.   1.$789 billion economic stimulus plan   The tax cut parts were good, the rest not so much.   1.The public can meet with federal housing insurers to refinance (the new plan can be completed in one day) a mortgage if they are having trouble paying   1.US financial and banking rescue plan   Not government's job.  1.The secret detention facilities in Eastern Europe and elsewhere are being closed  Good.  1.Ended the previous policy; the US now has a no torture policy and is in compliance with the Geneva Convention standards  Good   1.Better body armor is now being provided to our troops   McCain would have done the same.  1.The missile defense program is being cut by $1.4 billion in 2010  Good.   1.Restarted the nuclear nonproliferation talks and building back up the nuclear inspection infrastructure/protocols   New policy with new president, nothing special.  1.Reengaged in the treaties/agreements to protect the Antarctic  Protect it from what?   1.Reengaged in the agreements/talks on global warming and greenhouse gas emissions   More bull shit regulations from self righteous environmentalists.    1.Visited more countries and met with more world leaders than any president in his first six months in office   And now they like us more... so what?    1.Successful release of US captain held by Somali pirates; authorized the SEALS to do their job   Do you really think that a Republican would have hesitated to have the SEALS do their job?   1.US Navy increasing patrols off Somali coast   Do you really think that a Republican would have hesitated to increased military presence?    1.Attractive tax write-offs for those who buy hybrid automobiles   Preferential treatment to his environmental followers is not an accomplishment.    1.Cash for clunkers program offers vouchers to trade in fuel inefficient, polluting old cars for new cars; stimulated auto sales   Not the government's job, no way to pay for the program, Japan automakers love us now.  1.Announced plans to purchase fuel efficient American-made fleet for the federal government   1.Expanded the SCHIP program to cover health care for 4 million more children   Not government's job.   1.Signed national service legislation; expanded national youth service program   Not government's job.   1.Instituted a new policy on Cuba, allowing Cuban families to return home to visit loved ones   He could just lift the ban on Cuba altogether seeing as it hurts the Cuban people more then it hurts their government.    1.Ended the previous policy of not regulating and labeling carbon dioxide emissions   Not government's job.   1.Expanding vaccination programs   And wasting millions in the process on unused vaccines.    1.Immediate and efficient response to the floods in North Dakota and other natural disasters   MSNBC was criticizing the government for not doing anything, enforcing something like this after you are chewed out is not an accomplishment.   1.Closed offshore tax safe havens  Good.  1.Negotiated deal with Swiss banks to permit US government to gain access to records of tax evaders and criminals  Good.  1.Ended the previous policy of offering tax benefits to corporations who outsource American jobs; the new policy is to promote in-sourcing to bring jobs back  Good.  1.Ended the previous practice of protecting credit card companies; in place of it are new consumer protections from credit card industry's predatory practices  Good.   1.Energy producing plants must begin preparing to produce 15% of their energy from renewable sources   Not government's job.   1.Lower drug costs for seniors   Not government's job.  1.Ended the previous practice of forbidding Medicare from negotiating with drug manufacturers for cheaper drugs; the federal government is now realizing hundreds of millions in savings  Good   1.Increasing pay and benefits for military personnel   McCain would have done something similar.   1.Improved housing for military personnel   McCain would have done something similar.   1.Initiating a new policy to promote federal hiring of military spouses   McCain would have done something similar.   1.Improved conditions at Walter Reed Military Hospital and other military hospitals   McCain would have done something similar.   1.Increasing student loans   Not government's job, not only that but they have failed to address growing tuition costs which negates the benefits of increasing loans.  1.Increasing opportunities in AmeriCorps program  Ehhh, sure, I like this one.  1.Sent envoys to Middle East and other parts of the world that had been neglected for years; reengaging in multilateral and bilateral talks and diplomacy  Good   1.Established a new cyber security office   And now he wants the government to be able to take control of the internet in case of ""emergency"".   1.Beginning the process of reforming and restructuring the military 20 years after the Cold War to a more modern fighting force; this includes new procurement policies, increasing size of military, new technology and cyber units and operations, etc.   New president, new policy.   1.Ended previous policy of awarding no-bid defense contracts  Good   1.Ordered a review of hurricane and natural disaster preparedness   Sounds like something any president would do.   1.Established a National Performance Officer charged with saving the federal government money and making federal operations more efficient    1.Students struggling to make college loan payments can have their loans refinanced   Not government's job, if they really gave a shit then they would have fixed the problem of the rising costs of college, but seeing as the left is in love with academia I doubt that will happen.   1.Improving benefits for veterans   McCain.   1.Many more press conferences and town halls and much more media access than previous administration   Narcissism is not an accomplishment.   1.Instituted a new focus on mortgage fraud  Good.   1.The FDA is now regulating tobacco   Increasing the role of the nanny state is not an accomplishment.    1.Ended previous policy of cutting the FDA and circumventing FDA rules   Increasing the role of the nanny state is not an accomplishment.  1.Ended previous practice of having White House aides rewrite scientific and environmental rules, regulations, and reports  Good.   1.Authorized discussions with North Korea and private mission by Pres. Bill Clinton to secure the release of two Americans held in prisons   The reporters were not worth the costs.   1.Authorized discussions with Myanmar and mission by Sen. Jim Web to secure the release of an American held captive   Not worth the costs.  1.Making more loans available to small businesses  1.Established independent commission to make recommendations on slowing the costs of Medicare  Good.   1.Appointment of first Latina to the Supreme Court   I thought race did not matter to the left? Anyways, he appointed some bitch that he knew would agree with him on most issues, that is not an accomplishment that is politicizing the court, though that is nothing new.   1.Authorized construction/opening of additional health centers to care for veterans   McCain.   1.Limited salaries of senior White House aides; cut to $100,000   They should be making a lot less.   1.Renewed loan guarantees for Israel   Fuck Israel.   1.Changed the failing/status quo military command in Afghanistan   New president, new policy.   1.Deployed additional troops to Afghanistan   McCain.  1.New Afghan War policy that limits aerial bombing and prioritizes aid, development of infrastructure, diplomacy, and good government practices by Afghans  New president, new policy, but since this a really good policy I'll give him credit.  1.Announced the long-term development of a national energy grid with renewable sources and cleaner, efficient energy production   1.Returned money authorized for refurbishment of White House offices and   private living quarters   PR move.   1.Paid for redecoration of White House living quarters out of his own pocket   Really? Kos included this with accomplishments.    1.Held first Seder in White House   He threw a Jewish party? That's an accomplishment?  1.Attempting to reform the nation's healthcare system which is the most expensive in the world yet leaves almost 50 million without health insurance and millions more under insured  Already listed.   1.Has put the ball in play for comprehensive immigration reform   States are passing their own laws because they are tired of inaction at federal level.   1.Has announced his intention to push for energy reform   I wasn't aware that simply announcing a plan was an accomplishment. And since this is the Kos what they mean by ""reform"" is cap and trade that will cause electricity costs to sky rocket while at the same time allowing large companies to continue to pollute as long as they are willing to buy credits.   1.Has announced his intention to push for education reform   I wasn't aware that simply announcing a plan was an accomplishment.",c-decision_policies,"1.Funds for high-speed, broadband Internet access to K-12 schools   Not government's job.",oba206arg2
oba207,"Jesus some people are retarded.   @ Itsnotright:  Banished? You didnt even spell it right you redneck retard. What are you doing on a computer anyway?  As for the question. Because most Americans are as stupid as ""itsnotright"" I would have to say that the economy has to just start making a come back around the time of the re-election. If it gets better and stays better earlier then all the gun toting gay hating people will come out and vote for the republican. If it doesnt happen at all or only minimally then people will blame him for not doing a good job and will vote the other way.   I voted yes on this question because I do think he will bring the economy around but I think it will take about three years which is right around election time.",p-economy,I voted yes on this question because I do think he will bring the economy around but I think it will take about three years which is right around election time.,oba207arg0
oba208,"Federal regulation of health care should be limited and focused  For example, individuals who are continuously covered for a specified period of time should not be denied access to insurance because of pre-existing conditions.  individuals should be allowed to purchase insurance across state lines, free from costly state benefit requirements.  Finally, individuals and small businesses should be allowed to form purchasing pools to lower insurance costs and improve choice.  Regulation can correct common failures in insurance markets, but it is often counterproductive.  Regulation places a burden on good portions of the economy, not just bad portions.  Regulations function as a hidden tax. The federal governmentâs own Small Business Administration placing the price tag of regulation at $1.75 trillion annuallyâmuch higher than the entire burden of individual and corporate income taxes combined.  federal agencies today have near plenary power to issue whatever regulations they see fit. Though most are nominally controlled by the president, in actual practice agencies are frequently able to act autonomously with little or no presidential oversight. The end result is an economy subject to the whims of unaccountable bureaucrats pursuing their own agendas. A new regulation can suddenly transform a profitable investment into an unprofitable one or render employees unproductive. This produces uncertainty with all its attendant economic ills.  Just because we have the worst portions of the market, and the worst portions of socialism in American healthcare, does not mean we need to go towards more socialism... These countries that you hold up as models, are more efficient than ours, but they are going away from generous social programs, because they are going broke...  You point out that these other countries are more efficient, but Obamacare increases the paperwork, and decreases efficiency. How does Obamacare improve things?",c-health,"Federal regulation of health care should be limited and focused  For example, individuals who are continuously covered for a specified period of time should not be denied access to insurance because of pre-existing conditions.  individuals should be allowed to purchase insurance across state lines, free from costly state benefit requirements.  Finally, individuals and small businesses should be allowed to form purchasing pools to lower insurance costs and improve choice.  Regulation can correct common failures in insurance markets, but it is often counterproductive.  Regulation places a burden on good portions of the economy, not just bad portions.  Regulations function as a hidden tax. The federal governmentâs own Small Business Administration placing the price tag of regulation at $1.75 trillion annuallyâmuch higher than the entire burden of individual and corporate income taxes combined.",oba208arg0
oba209,"He has done something. He now wants to take the TARP money which he said when it was to be paid back that it would go straight to pay down the deficit. He now wants to spend it on another Stimulus.   Switzerland today sat out on bond sale for US treasury notes. Did not buy one. Uh oh can I say like many others have said, told you so, watch the interest getting ready to climb up.",c-economy,"He now wants to take the TARP money which he said when it was to be paid back that it would go straight to pay down the deficit. He now wants to spend it on another Stimulus.   Switzerland today sat out on bond sale for US treasury notes. Did not buy one. Uh oh can I say like many others have said, told you so, watch the interest getting ready to climb up.",oba209arg0
oba21,"Obama is simply the only valid choice between him and the four other Republican candidates. The current front runner for the Republican party (Romney) has changed his mind so many time on such an extreme level, that he cannot be trusted. Even Ron Paul is completely crazy. He wants to get rid of civil rights laws that make segregation illegal. He is entirely for states rights to control just about everything. He wants to get rid of Federal Highways. Newt Gingrich is a complete ass who seems to like corporations than the middle class. Santorum is a Homophobic racist who pretended that he didn't say that the US should support black people, despite video evidence of him saying it. Obama is the only candidate that can be trusted to not screw the country over. I agree that his economic reform plan was not very affective, but until I hear the other four candidates suggest something that could even remotely work better than Obama, I'm going to have to stick with him.",p-republicans,Obama is simply the only valid choice between him and the four other Republican candidates.,oba21arg0
oba210,"I'm not liking the Republican line-up at all. It's filled with fruit cakes, ding bats, and nut jobs. I'll only vote Republican when one of the sane ones decides to crawl out of the corner and lay his hat in, which he won't, because sane Republicans are nearly extinct...",p-republicans,"I'm not liking the Republican line-up at all. It's filled with fruit cakes, ding bats, and nut jobs. I'll only vote Republican when one of the sane ones decides to crawl out of the corner and lay his hat in, which he won't, because sane Republicans are nearly extinct...",oba210arg0
oba211,"For nothing else alone, I dislike Obama simply because he canceled the back to the moon program.",c-Other,"For nothing else alone, I dislike Obama simply because he canceled the back to the moon program.",oba211arg0
oba212,"He is far better than anything the RNC has put forth.  He represents more than the hope of change for a nation, but the desire to return to our non-religious-super-zealotous views of who we really are as Americans.",p-quality,"He represents more than the hope of change for a nation, but the desire to return to our non-religious-super-zealotous views of who we really are as Americans.",oba212arg0
oba212,"He is far better than anything the RNC has put forth.  He represents more than the hope of change for a nation, but the desire to return to our non-religious-super-zealotous views of who we really are as Americans.",p-republicans,He is far better than anything the RNC has put forth.,oba212arg1
oba213,obama is pushing socialism like you wouldn't believe. obama is spending more than you know how to count up to. obama is a bad choice. Who cares if he is black. That is not the issue. obama is destroying what america stands for.,c-economy,obama is spending more than you know how to count up to.,oba213arg0
oba213,obama is pushing socialism like you wouldn't believe. obama is spending more than you know how to count up to. obama is a bad choice. Who cares if he is black. That is not the issue. obama is destroying what america stands for.,c-Other,obama is a bad choice.,oba213arg1
oba213,obama is pushing socialism like you wouldn't believe. obama is spending more than you know how to count up to. obama is a bad choice. Who cares if he is black. That is not the issue. obama is destroying what america stands for.,c-decision_policies,obama is destroying what america stands for.,oba213arg2
oba214,"That's more like it, recognizing that he's not such a Messiah after all. That's all I wanted.   Just to make you happy, I don't really like Obama that much, he's failed in a lot of aspects that I thought he'd do better, drones in Pakistan and others, hasn't pushed Republicans far enough to help the economy, and hasn't done shit to stop everything with Iran. I also remember watching a 2008 video of him speaking for ending the war on weed, yet it's only gotten worse, from what I've heard. I just don't like people calling him the devil, because he isn't.   Money isn't spent on less taxing. that just means there is less money to spend.   Debt is created by a deficit. Less taxing means more debt.   And increased welfare spending is not the answer, as LBJ and Nixon have shown. Instead, proposals by Bill Clinton, JFK, and Reagan have gotten more people off of government dependence and more independent, as well as leaving room for the private sector to increase wealth for all Americans (as it historically does).   Increased welfare spending was mandatory, it takes years to change the systems, and as far as I'm aware, it largely falls outside of his mandate (state law, not federal, I'd assume?).   If the bad lot doesn't include Ron Paul and Gary Johnson, both for completely ending the turmoil in the Middle East, you'd be right.   As I've said before, I like this part of them, but disagree with others. If I could mix and match, I could find most of my views in US politicians, I just can't find anyone who has all of them in one.   Not compared to the debt and massive spending that it's trying to quell   Agreed. Regardless, he's making an effort, and being blocked off, for no real reason.   False   Whilst I agree that there was a large extent of government failure after deregulation, were there not deregulation in the first place, there would not have been the opportunity for CBO's, the abuse of the housing market, and the reckless behaviour that you described. You wish to completely deregulate the banks? This seems unwise, bankers operate in their own self interest, not in that of the bank, and not in that of the country. Remember that the heads of banks who brought about the recession got hundreds of millions of dollars, that sort of behaviour would only become more common, with people not being held responsible for their actions.   Based on the assertions of Catholic Bishops?   I was simply using them as an example. I have many complaints of Republican behaviour, and I can only imagine that this budget is just more of the same.",c-War,"he's failed in a lot of aspects that I thought he'd do better, drones in Pakistan and others, hasn't pushed Republicans far enough to help the economy, and hasn't done shit to stop everything with Iran.",oba214arg0
oba214,"That's more like it, recognizing that he's not such a Messiah after all. That's all I wanted.   Just to make you happy, I don't really like Obama that much, he's failed in a lot of aspects that I thought he'd do better, drones in Pakistan and others, hasn't pushed Republicans far enough to help the economy, and hasn't done shit to stop everything with Iran. I also remember watching a 2008 video of him speaking for ending the war on weed, yet it's only gotten worse, from what I've heard. I just don't like people calling him the devil, because he isn't.   Money isn't spent on less taxing. that just means there is less money to spend.   Debt is created by a deficit. Less taxing means more debt.   And increased welfare spending is not the answer, as LBJ and Nixon have shown. Instead, proposals by Bill Clinton, JFK, and Reagan have gotten more people off of government dependence and more independent, as well as leaving room for the private sector to increase wealth for all Americans (as it historically does).   Increased welfare spending was mandatory, it takes years to change the systems, and as far as I'm aware, it largely falls outside of his mandate (state law, not federal, I'd assume?).   If the bad lot doesn't include Ron Paul and Gary Johnson, both for completely ending the turmoil in the Middle East, you'd be right.   As I've said before, I like this part of them, but disagree with others. If I could mix and match, I could find most of my views in US politicians, I just can't find anyone who has all of them in one.   Not compared to the debt and massive spending that it's trying to quell   Agreed. Regardless, he's making an effort, and being blocked off, for no real reason.   False   Whilst I agree that there was a large extent of government failure after deregulation, were there not deregulation in the first place, there would not have been the opportunity for CBO's, the abuse of the housing market, and the reckless behaviour that you described. You wish to completely deregulate the banks? This seems unwise, bankers operate in their own self interest, not in that of the bank, and not in that of the country. Remember that the heads of banks who brought about the recession got hundreds of millions of dollars, that sort of behaviour would only become more common, with people not being held responsible for their actions.   Based on the assertions of Catholic Bishops?   I was simply using them as an example. I have many complaints of Republican behaviour, and I can only imagine that this budget is just more of the same.",p-economy,"Regardless, he's making an effort, and being blocked off, for no real reason.",oba214arg1
